category,scientific_name,conservation_status,park_name,observations
Vascular Plant,Setaria italica,Safe,Great Smoky Mountains National Park,64
Vascular Plant,Setaria parviflora,Safe,Great Smoky Mountains National Park,61
Vascular Plant,Setaria pumila,Safe,Great Smoky Mountains National Park,81
Vascular Plant,Setaria pumila,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Setaria viridis,Safe,Great Smoky Mountains National Park,100
Vascular Plant,Setaria viridis,Safe,Great Smoky Mountains National Park,103
Vascular Plant,Setaria viridis var. major,Safe,Great Smoky Mountains National Park,109
Vascular Plant,Setaria viridis var. viridis,Safe,Great Smoky Mountains National Park,76
Bird,Setophaga americana,Safe,Great Smoky Mountains National Park,60
Bird,Setophaga castanea,Safe,Great Smoky Mountains National Park,76
Bird,Setophaga cerulea,Safe,Great Smoky Mountains National Park,47
Bird,Setophaga citrina,Safe,Great Smoky Mountains National Park,86
Bird,Setophaga coronata,Safe,Great Smoky Mountains National Park,80
Bird,Setophaga coronata auduboni,Safe,Great Smoky Mountains National Park,103
Bird,Setophaga coronata coronata,Safe,Great Smoky Mountains National Park,56
Bird,Setophaga discolor,Safe,Great Smoky Mountains National Park,103
Bird,Setophaga dominica,Safe,Great Smoky Mountains National Park,47
Bird,Setophaga fusca,Safe,Great Smoky Mountains National Park,73
Bird,Setophaga magnolia,Safe,Great Smoky Mountains National Park,105
Bird,Setophaga nigrescens,Safe,Great Smoky Mountains National Park,78
Bird,Setophaga occidentalis,Safe,Great Smoky Mountains National Park,42
Bird,Setophaga palmarum,Safe,Great Smoky Mountains National Park,53
Bird,Setophaga pensylvanica,Safe,Great Smoky Mountains National Park,95
Bird,Setophaga petechia,Safe,Great Smoky Mountains National Park,82
Bird,Setophaga ruticilla,Safe,Great Smoky Mountains National Park,85
Bird,Setophaga striata,Safe,Great Smoky Mountains National Park,67
Bird,Setophaga tigrina,Safe,Great Smoky Mountains National Park,59
Bird,Setophaga townsendi,Safe,Great Smoky Mountains National Park,58
Vascular Plant,Shepherdia canadensis,Safe,Great Smoky Mountains National Park,71
Vascular Plant,Sherardia arvensis,Safe,Great Smoky Mountains National Park,78
Vascular Plant,Shortia galacifolia,Species of Concern,Great Smoky Mountains National Park,73
Bird,Sialia currucoides,Safe,Great Smoky Mountains National Park,71
Bird,Sialia mexicana,Species of Concern,Great Smoky Mountains National Park,61
Bird,Sialia sialis,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Sibara virginica,Safe,Great Smoky Mountains National Park,32
Vascular Plant,Sibbaldia procumbens,Safe,Great Smoky Mountains National Park,104
Vascular Plant,Sibbaldiopsis tridentata,Safe,Great Smoky Mountains National Park,80
Vascular Plant,Sicyos angulatus,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Sida hermaphrodita,Safe,Great Smoky Mountains National Park,65
Vascular Plant,Sida spinosa,Safe,Great Smoky Mountains National Park,41
Vascular Plant,Sidalcea glaucescens,Safe,Great Smoky Mountains National Park,67
Vascular Plant,Sidalcea malviflora ssp. asprella,Safe,Great Smoky Mountains National Park,72
Vascular Plant,Sidalcea reptans,Safe,Great Smoky Mountains National Park,63
Vascular Plant,Silene acaulis var. subacaulescens,Safe,Great Smoky Mountains National Park,60
Vascular Plant,Silene antirrhina,Safe,Great Smoky Mountains National Park,64
Vascular Plant,Silene antirrhina,Safe,Great Smoky Mountains National Park,63
Vascular Plant,Silene armeria,Safe,Great Smoky Mountains National Park,92
Vascular Plant,Silene bernardina,Safe,Great Smoky Mountains National Park,95
Vascular Plant,Silene bridgesii,Safe,Great Smoky Mountains National Park,41
Vascular Plant,Silene californica,Safe,Great Smoky Mountains National Park,67
Vascular Plant,Silene dichotoma,Safe,Great Smoky Mountains National Park,84
Vascular Plant,Silene drummondii var. drummondii,Safe,Great Smoky Mountains National Park,59
Vascular Plant,Silene gallica,Safe,Great Smoky Mountains National Park,65
Vascular Plant,Silene hitchguirei,Safe,Great Smoky Mountains National Park,72
Vascular Plant,Silene latifolia,Safe,Great Smoky Mountains National Park,90
Vascular Plant,Silene latifolia ssp. alba,Safe,Great Smoky Mountains National Park,48
Vascular Plant,Silene latifolia ssp. alba,Safe,Great Smoky Mountains National Park,64
Vascular Plant,Silene lemmonii,Safe,Great Smoky Mountains National Park,81
Vascular Plant,Silene menziesii,Safe,Great Smoky Mountains National Park,67
Vascular Plant,Silene menziesii var. menziesii,Safe,Great Smoky Mountains National Park,42
Vascular Plant,Silene menziesii var. viscosa,Safe,Great Smoky Mountains National Park,92
Vascular Plant,Silene noctiflora,Safe,Great Smoky Mountains National Park,79
Vascular Plant,Silene oregana,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Silene ovata,Species of Concern,Great Smoky Mountains National Park,42
Vascular Plant,Silene parryi,Safe,Great Smoky Mountains National Park,68
Vascular Plant,Silene rotundifolia,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Silene sargentii,Safe,Great Smoky Mountains National Park,120
Vascular Plant,Silene stellata,Safe,Great Smoky Mountains National Park,64
Vascular Plant,Silene virginica,Safe,Great Smoky Mountains National Park,66
Vascular Plant,Silene vulgaris,Safe,Great Smoky Mountains National Park,36
Vascular Plant,Silene vulgaris,Safe,Great Smoky Mountains National Park,33
Vascular Plant,Silphium asteriscus,Safe,Great Smoky Mountains National Park,63
Vascular Plant,Silphium asteriscus var. asteriscus,Safe,Great Smoky Mountains National Park,67
Vascular Plant,Silphium asteriscus var. laevicaule,Safe,Great Smoky Mountains National Park,71
Vascular Plant,Silphium compositum,Safe,Great Smoky Mountains National Park,104
Vascular Plant,Silphium trifoliatum var. trifoliatum,Safe,Great Smoky Mountains National Park,74
Vascular Plant,Sinapis arvensis,Safe,Great Smoky Mountains National Park,85
Vascular Plant,Sisymbrium altissimum,Safe,Great Smoky Mountains National Park,62
Vascular Plant,Sisymbrium loeselii,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Sisymbrium officinale,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Sisymbrium officinale,Safe,Great Smoky Mountains National Park,80
Vascular Plant,Sisyrinchium albidum,Safe,Great Smoky Mountains National Park,91
Vascular Plant,Sisyrinchium angustifolium,Safe,Great Smoky Mountains National Park,110
Vascular Plant,Sisyrinchium atlanticum,Safe,Great Smoky Mountains National Park,88
Vascular Plant,Sisyrinchium bellum,Safe,Great Smoky Mountains National Park,119
Vascular Plant,Sisyrinchium elmeri,Safe,Great Smoky Mountains National Park,90
Vascular Plant,Sisyrinchium idahoense var. idahoense,Safe,Great Smoky Mountains National Park,108
Vascular Plant,Sisyrinchium idahoense var. occidentale,Safe,Great Smoky Mountains National Park,76
Vascular Plant,Sisyrinchium montanum,Safe,Great Smoky Mountains National Park,57
Vascular Plant,Sisyrinchium mucronatum,Safe,Great Smoky Mountains National Park,52
Bird,Sitta canadensis,Safe,Great Smoky Mountains National Park,41
Bird,Sitta carolinensis,Safe,Great Smoky Mountains National Park,66
Bird,Sitta pygmaea,Safe,Great Smoky Mountains National Park,63
Vascular Plant,Sium suave,Species of Concern,Great Smoky Mountains National Park,40
Vascular Plant,Smallanthus uvedalius,Safe,Great Smoky Mountains National Park,55
Vascular Plant,Smelowskia calycina var. americana,Safe,Great Smoky Mountains National Park,91
Vascular Plant,Smilax biltmoreana,Safe,Great Smoky Mountains National Park,87
Vascular Plant,Smilax bona-nox,Safe,Great Smoky Mountains National Park,56
Vascular Plant,Smilax glauca,Safe,Great Smoky Mountains National Park,99
Vascular Plant,Smilax herbacea,Safe,Great Smoky Mountains National Park,53
Vascular Plant,Smilax hugeri,Safe,Great Smoky Mountains National Park,63
Vascular Plant,Smilax pulverulenta,Safe,Great Smoky Mountains National Park,78
Vascular Plant,Smilax rotundifolia,Safe,Great Smoky Mountains National Park,38
Vascular Plant,Smilax tamnoides,Safe,Great Smoky Mountains National Park,78
Vascular Plant,Solanum americanum,Safe,Great Smoky Mountains National Park,64
Vascular Plant,Solanum carolinense,Safe,Great Smoky Mountains National Park,68
Vascular Plant,Solanum dulcamara,Safe,Great Smoky Mountains National Park,50
Vascular Plant,Solanum lycopersicum var. lycopersicum,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Solanum parishii,Safe,Great Smoky Mountains National Park,97
Vascular Plant,Solanum ptychanthum,Safe,Great Smoky Mountains National Park,89
Vascular Plant,Solanum triflorum,Safe,Great Smoky Mountains National Park,26
Vascular Plant,Solanum xanti,Safe,Great Smoky Mountains National Park,80
Vascular Plant,Solidago,Safe,Great Smoky Mountains National Park,102
Vascular Plant,Solidago altissima,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Solidago arguta,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Solidago arguta var. arguta,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Solidago arguta var. caroliniana,Safe,Great Smoky Mountains National Park,60
Vascular Plant,Solidago bicolor,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Solidago caesia,Safe,Great Smoky Mountains National Park,76
Vascular Plant,Solidago californica,Safe,Great Smoky Mountains National Park,89
Vascular Plant,Solidago canadensis var. salebrosa,Safe,Great Smoky Mountains National Park,80
Vascular Plant,Solidago canadensis var. scabra,Safe,Great Smoky Mountains National Park,58
Vascular Plant,Solidago curtisii,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Solidago erecta,Safe,Great Smoky Mountains National Park,86
Vascular Plant,Solidago flaccidifolia,Safe,Great Smoky Mountains National Park,74
Vascular Plant,Solidago flexicaulis,Safe,Great Smoky Mountains National Park,46
Vascular Plant,Solidago gigantea,Safe,Great Smoky Mountains National Park,46
Vascular Plant,Solidago gigantea,Safe,Great Smoky Mountains National Park,81
Vascular Plant,Solidago glomerata,Safe,Great Smoky Mountains National Park,66
Vascular Plant,Solidago hispida,Safe,Great Smoky Mountains National Park,59
Vascular Plant,Solidago juncea,Safe,Great Smoky Mountains National Park,46
Vascular Plant,Solidago missouriensis var. missouriensis,Safe,Great Smoky Mountains National Park,101
Vascular Plant,Solidago multiradiata,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Solidago multiradiata var. scopulorum,Safe,Great Smoky Mountains National Park,97
Vascular Plant,Solidago nana,Safe,Great Smoky Mountains National Park,99
Vascular Plant,Solidago nemoralis var. nemoralis,Safe,Great Smoky Mountains National Park,60
Vascular Plant,Solidago odora,Safe,Great Smoky Mountains National Park,90
Vascular Plant,Solidago patula,Safe,Great Smoky Mountains National Park,94
Vascular Plant,Solidago puberula,Safe,Great Smoky Mountains National Park,64
Vascular Plant,Solidago roanensis,Safe,Great Smoky Mountains National Park,93
Vascular Plant,Solidago rugosa ssp. aspera,Safe,Great Smoky Mountains National Park,90
Vascular Plant,Solidago speciosa var. erecta,Safe,Great Smoky Mountains National Park,89
Vascular Plant,Solidago speciosa var. rigidiuscula,Safe,Great Smoky Mountains National Park,51
Vascular Plant,Solidago speciosa var. speciosa,Safe,Great Smoky Mountains National Park,96
Vascular Plant,Solidago sphacelata,Safe,Great Smoky Mountains National Park,66
Vascular Plant,Solidago uliginosa,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Soliva sessilis,Safe,Great Smoky Mountains National Park,60
Vascular Plant,Soliva sessilis,Safe,Great Smoky Mountains National Park,62
Vascular Plant,Sonchus arvensis,Safe,Great Smoky Mountains National Park,86
Vascular Plant,Sonchus arvensis ssp. uliginosus,Safe,Great Smoky Mountains National Park,115
Vascular Plant,Sonchus asper,Safe,Great Smoky Mountains National Park,100
Vascular Plant,Sonchus asper,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Sonchus asper ssp. asper,Safe,Great Smoky Mountains National Park,147
Vascular Plant,Sonchus oleraceus,Safe,Great Smoky Mountains National Park,63
Vascular Plant,Sorbus americana,Safe,Great Smoky Mountains National Park,72
Vascular Plant,Sorbus aucuparia,Safe,Great Smoky Mountains National Park,89
Vascular Plant,Sorbus californica,Safe,Great Smoky Mountains National Park,67
Vascular Plant,Sorbus scopulina var. scopulina,Safe,Great Smoky Mountains National Park,61
Vascular Plant,Sorbus sitchensis var. grayi,Safe,Great Smoky Mountains National Park,95
Mammal,Sorex cinereus,Safe,Great Smoky Mountains National Park,47
Mammal,Sorex cinereus,Safe,Great Smoky Mountains National Park,85
Mammal,Sorex dispar,Safe,Great Smoky Mountains National Park,100
Mammal,Sorex fumeus,Safe,Great Smoky Mountains National Park,101
Mammal,Sorex hoyi,Safe,Great Smoky Mountains National Park,42
Mammal,Sorex hoyi,Safe,Great Smoky Mountains National Park,87
Mammal,Sorex longirostris,Safe,Great Smoky Mountains National Park,42
Mammal,Sorex lyelli,Safe,Great Smoky Mountains National Park,54
Mammal,Sorex monticolus,Safe,Great Smoky Mountains National Park,48
Mammal,Sorex monticolus,Safe,Great Smoky Mountains National Park,59
Mammal,Sorex nanus,Safe,Great Smoky Mountains National Park,60
Mammal,Sorex palustris,Safe,Great Smoky Mountains National Park,103
Mammal,Sorex palustris,Safe,Great Smoky Mountains National Park,66
Mammal,Sorex preblei,Species of Concern,Great Smoky Mountains National Park,59
Mammal,Sorex tenellus,Safe,Great Smoky Mountains National Park,91
Mammal,Sorex trowbridgii,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Sorghastrum elliottii,Safe,Great Smoky Mountains National Park,75
Vascular Plant,Sorghastrum nutans,Safe,Great Smoky Mountains National Park,96
Vascular Plant,Sorghum bicolor,Safe,Great Smoky Mountains National Park,62
Vascular Plant,Sorghum halepense,Safe,Great Smoky Mountains National Park,88
Vascular Plant,Sparganium,Safe,Great Smoky Mountains National Park,87
Vascular Plant,Sparganium americanum,Safe,Great Smoky Mountains National Park,106
Vascular Plant,Sparganium androcladum,Safe,Great Smoky Mountains National Park,86
Vascular Plant,Sparganium angustifolium,Safe,Great Smoky Mountains National Park,88
Vascular Plant,Sparganium emersum,Safe,Great Smoky Mountains National Park,75
Vascular Plant,Sparganium emersum ssp. emersum,Safe,Great Smoky Mountains National Park,80
Vascular Plant,Sparganium natans,Safe,Great Smoky Mountains National Park,72
Vascular Plant,Spartina gracilis,Safe,Great Smoky Mountains National Park,56
Amphibian,Spea bombifrons,Safe,Great Smoky Mountains National Park,72
Amphibian,Spea intermontana,Safe,Great Smoky Mountains National Park,51
Vascular Plant,Spergula arvensis,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Spergularia rubra,Safe,Great Smoky Mountains National Park,65
Mammal,Spermophilus armatus,Safe,Great Smoky Mountains National Park,66
Mammal,Spermophilus lateralis,Safe,Great Smoky Mountains National Park,74
Vascular Plant,Sphaeralcea coccinea,Safe,Great Smoky Mountains National Park,52
Vascular Plant,Sphaeromeria cana,Safe,Great Smoky Mountains National Park,50
Nonvascular Plant,Sphagnum affine,Safe,Great Smoky Mountains National Park,108
Nonvascular Plant,Sphagnum capillifolium,Safe,Great Smoky Mountains National Park,60
Nonvascular Plant,Sphagnum compactum,Safe,Great Smoky Mountains National Park,80
Nonvascular Plant,Sphagnum cuspidatum,Safe,Great Smoky Mountains National Park,73
Nonvascular Plant,Sphagnum girgensohnii,Safe,Great Smoky Mountains National Park,46
Nonvascular Plant,Sphagnum magellanicum,Safe,Great Smoky Mountains National Park,86
Nonvascular Plant,Sphagnum molle,Safe,Great Smoky Mountains National Park,73
Nonvascular Plant,Sphagnum palustre,Safe,Great Smoky Mountains National Park,110
Nonvascular Plant,Sphagnum pylaesii,Safe,Great Smoky Mountains National Park,51
Nonvascular Plant,Sphagnum quinquefarium,Safe,Great Smoky Mountains National Park,45
Nonvascular Plant,Sphagnum squarrosum,Safe,Great Smoky Mountains National Park,75
Nonvascular Plant,Sphagnum subsecundum,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Sphenopholis intermedia,Safe,Great Smoky Mountains National Park,95
Vascular Plant,Sphenopholis nitida,Safe,Great Smoky Mountains National Park,98
Vascular Plant,Sphenopholis obtusata,Safe,Great Smoky Mountains National Park,88
Vascular Plant,Sphenopholis pensylvanica,Safe,Great Smoky Mountains National Park,49
Vascular Plant,Sphenosciadium capitellatum,Safe,Great Smoky Mountains National Park,92
Bird,Sphyrapicus nuchalis,Safe,Great Smoky Mountains National Park,75
Bird,Sphyrapicus ruber,Safe,Great Smoky Mountains National Park,58
Bird,Sphyrapicus thyroideus,Species of Concern,Great Smoky Mountains National Park,51
Bird,Sphyrapicus varius,Species of Concern,Great Smoky Mountains National Park,34
Vascular Plant,Spigelia marilandica,Safe,Great Smoky Mountains National Park,110
Mammal,Spilogale gracilis,Safe,Great Smoky Mountains National Park,62
Mammal,Spilogale putorius,Safe,Great Smoky Mountains National Park,103
Mammal,Spilogale putorius,Safe,Great Smoky Mountains National Park,57
Bird,Spinus lawrencei,Safe,Great Smoky Mountains National Park,105
Bird,Spinus pinus,Safe,Great Smoky Mountains National Park,84
Bird,Spinus psaltria,Safe,Great Smoky Mountains National Park,89
Bird,Spinus tristis,Safe,Great Smoky Mountains National Park,104
Vascular Plant,Spiraea betulifolia var. lucida,Safe,Great Smoky Mountains National Park,53
Vascular Plant,Spiraea japonica,Safe,Great Smoky Mountains National Park,74
Vascular Plant,Spiraea prunifolia,Safe,Great Smoky Mountains National Park,48
Vascular Plant,Spiraea splendens,Safe,Great Smoky Mountains National Park,57
Vascular Plant,Spiraea tomentosa,Safe,Great Smoky Mountains National Park,70
Vascular Plant,Spiraea vanhouttei,Safe,Great Smoky Mountains National Park,63
Vascular Plant,Spiraea virginiana,Threatened,Great Smoky Mountains National Park,45
Vascular Plant,Spiranthes cernua,Safe,Great Smoky Mountains National Park,111
Vascular Plant,Spiranthes lacera var. gracilis,Safe,Great Smoky Mountains National Park,92
Vascular Plant,Spiranthes ochroleuca,Safe,Great Smoky Mountains National Park,92
Vascular Plant,Spiranthes ovalis,Safe,Great Smoky Mountains National Park,124
Vascular Plant,Spiranthes porrifolia,Safe,Great Smoky Mountains National Park,84
Vascular Plant,Spiranthes romanzoffiana,Safe,Great Smoky Mountains National Park,76
Vascular Plant,Spiranthes tuberosa,Safe,Great Smoky Mountains National Park,107
Vascular Plant,Spiranthes vernalis,Safe,Great Smoky Mountains National Park,69
Bird,Spiza americana,Safe,Great Smoky Mountains National Park,84
Bird,Spizella arborea,Safe,Great Smoky Mountains National Park,68
Bird,Spizella atrogularis,Safe,Great Smoky Mountains National Park,87
Bird,Spizella breweri,Species of Concern,Great Smoky Mountains National Park,72
Bird,Spizella pallida,Safe,Great Smoky Mountains National Park,85
Bird,Spizella passerina,Safe,Great Smoky Mountains National Park,68
Bird,Spizella pusilla,Safe,Great Smoky Mountains National Park,72
Vascular Plant,Sporobolus airoides,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Sporobolus clandestinus,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Sporobolus compositus var. compositus,Safe,Great Smoky Mountains National Park,80
Vascular Plant,Sporobolus cryptandrus,Safe,Great Smoky Mountains National Park,87
Vascular Plant,Sporobolus indicus,Safe,Great Smoky Mountains National Park,56
Vascular Plant,Sporobolus indicus var. indicus,Safe,Great Smoky Mountains National Park,91
Vascular Plant,Sporobolus vaginiflorus var. ozarkanus,Safe,Great Smoky Mountains National Park,55
Vascular Plant,Stachys albens,Safe,Great Smoky Mountains National Park,71
Vascular Plant,Stachys clingmanii,Safe,Great Smoky Mountains National Park,84
Vascular Plant,Stachys latidens,Safe,Great Smoky Mountains National Park,93
Vascular Plant,Stachys nuttallii,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Stachys tenuifolia,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Stachys tenuifolia var. latidens,Safe,Great Smoky Mountains National Park,81
Vascular Plant,Staphylea bolanderi,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Staphylea trifolia,Safe,Great Smoky Mountains National Park,88
Nonvascular Plant,Steerecleus serrulatus,Safe,Great Smoky Mountains National Park,84
Bird,Stelgidopteryx serripennis,Safe,Great Smoky Mountains National Park,117
Vascular Plant,Stellaria alsine,Safe,Great Smoky Mountains National Park,81
Vascular Plant,Stellaria borealis ssp. sitchana,Safe,Great Smoky Mountains National Park,91
Vascular Plant,Stellaria calycantha,Safe,Great Smoky Mountains National Park,80
Vascular Plant,Stellaria corei,Safe,Great Smoky Mountains National Park,111
Vascular Plant,Stellaria crassifolia,Safe,Great Smoky Mountains National Park,88
Vascular Plant,Stellaria crispa,Safe,Great Smoky Mountains National Park,89
Vascular Plant,Stellaria graminea,Safe,Great Smoky Mountains National Park,45
Vascular Plant,Stellaria longifolia,Safe,Great Smoky Mountains National Park,59
Vascular Plant,Stellaria longifolia,Safe,Great Smoky Mountains National Park,64
Vascular Plant,Stellaria longipes var. longipes,Safe,Great Smoky Mountains National Park,19
Vascular Plant,Stellaria media,Safe,Great Smoky Mountains National Park,44
Vascular Plant,Stellaria media,Safe,Great Smoky Mountains National Park,76
Vascular Plant,Stellaria nitens,Safe,Great Smoky Mountains National Park,55
Vascular Plant,Stellaria obtusa,Safe,Great Smoky Mountains National Park,49
Vascular Plant,Stellaria pubera,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Stellaria umbellata,Safe,Great Smoky Mountains National Park,110
Bird,Stellula calliope,Species of Concern,Great Smoky Mountains National Park,63
Vascular Plant,Stenanthium gramineum,Safe,Great Smoky Mountains National Park,66
Vascular Plant,Stenotus acaulis,Safe,Great Smoky Mountains National Park,75
Vascular Plant,Stephanomeria lactucina,Safe,Great Smoky Mountains National Park,63
Vascular Plant,Stephanomeria runcinata,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Stephanomeria tenuifolia,Safe,Great Smoky Mountains National Park,104
Vascular Plant,Stephanomeria virgata ssp. pleurocarpa,Safe,Great Smoky Mountains National Park,60
Bird,Stercorarius parasiticus,Safe,Great Smoky Mountains National Park,76
Bird,Sterna caspia,Safe,Great Smoky Mountains National Park,82
Bird,Sterna forsteri,Safe,Great Smoky Mountains National Park,85
Bird,Sterna fuscata,Safe,Great Smoky Mountains National Park,123
Bird,Sterna hirundo,Species of Concern,Great Smoky Mountains National Park,71
Bird,Sterna paradisaea,Safe,Great Smoky Mountains National Park,72
Reptile,Sternotherus minor peltifer,Safe,Great Smoky Mountains National Park,40
Reptile,Sternotherus odoratus,Safe,Great Smoky Mountains National Park,51
Vascular Plant,Stewartia ovata,Safe,Great Smoky Mountains National Park,94
Fish,Stizostedion canadense,Safe,Great Smoky Mountains National Park,96
Fish,Stizostedion vitreum,Safe,Great Smoky Mountains National Park,108
Reptile,Storeria dekayi dekayi,Safe,Great Smoky Mountains National Park,43
Reptile,Storeria dekayi wrightorum,Safe,Great Smoky Mountains National Park,75
Reptile,Storeria occipitomaculata occipitomaculata,Safe,Great Smoky Mountains National Park,44
Vascular Plant,Streptanthus diversifolius,Safe,Great Smoky Mountains National Park,58
Vascular Plant,Streptanthus tortuosus,Safe,Great Smoky Mountains National Park,63
Vascular Plant,Streptanthus tortuosus var. orbiculatus,Safe,Great Smoky Mountains National Park,96
Vascular Plant,Streptanthus tortuosus var. tortuosus,Safe,Great Smoky Mountains National Park,85
Bird,Streptopelia decaocto,Safe,Great Smoky Mountains National Park,74
Bird,Streptopelia decaocto,Safe,Great Smoky Mountains National Park,72
Bird,Streptopelia decaocto,Safe,Great Smoky Mountains National Park,110
Vascular Plant,Streptopus amplexifolius,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Streptopus amplexifolius var. amplexifolius,Safe,Great Smoky Mountains National Park,43
Vascular Plant,Streptopus lanceolatus var. lanceolatus,Safe,Great Smoky Mountains National Park,76
Vascular Plant,Streptopus lanceolatus var. roseus,Safe,Great Smoky Mountains National Park,46
Vascular Plant,Streptopus roseus,Safe,Great Smoky Mountains National Park,59
Bird,Strix nebulosa,Safe,Great Smoky Mountains National Park,51
Bird,Strix nebulosa,Safe,Great Smoky Mountains National Park,69
Bird,Strix occidentalis,Safe,Great Smoky Mountains National Park,11
Bird,Strix varia,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Strophostyles helvula,Safe,Great Smoky Mountains National Park,78
Vascular Plant,Strophostyles umbellata,Safe,Great Smoky Mountains National Park,52
Vascular Plant,Stuckenia filiformis ssp. alpinus,Safe,Great Smoky Mountains National Park,86
Vascular Plant,Stuckenia filiformis ssp. occidentalis,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Stuckenia vaginata,Safe,Great Smoky Mountains National Park,44
Bird,Sturnella magna,Safe,Great Smoky Mountains National Park,59
Bird,Sturnella neglecta,Safe,Great Smoky Mountains National Park,108
Bird,Sturnus vulgaris,Safe,Great Smoky Mountains National Park,68
Bird,Sturnus vulgaris,Safe,Great Smoky Mountains National Park,61
Vascular Plant,Stylophorum diphyllum,Safe,Great Smoky Mountains National Park,56
Vascular Plant,Stylosanthes biflora,Safe,Great Smoky Mountains National Park,38
Vascular Plant,Styrax grandifolius,Safe,Great Smoky Mountains National Park,63
Vascular Plant,Suaeda calceoliformis,Safe,Great Smoky Mountains National Park,64
Vascular Plant,Subularia aquatica,Safe,Great Smoky Mountains National Park,81
Vascular Plant,Subularia aquatica var. americana,Safe,Great Smoky Mountains National Park,66
Mammal,Sus scrofa,Safe,Great Smoky Mountains National Park,99
Mammal,Sus scrofa,Safe,Great Smoky Mountains National Park,106
Vascular Plant,Swertia perennis,Safe,Great Smoky Mountains National Park,85
Mammal,Sylvilagus audubonii,Safe,Great Smoky Mountains National Park,46
Mammal,Sylvilagus bachmani,Species of Concern,Great Smoky Mountains National Park,27
Mammal,Sylvilagus floridanus,Safe,Great Smoky Mountains National Park,57
Mammal,Sylvilagus nuttallii,Safe,Great Smoky Mountains National Park,99
Mammal,Sylvilagus obscurus,Safe,Great Smoky Mountains National Park,79
Mammal,Sylvilagus transitionalis,Safe,Great Smoky Mountains National Park,88
Vascular Plant,Symphoricarpos albus var. laevigatus,Safe,Great Smoky Mountains National Park,92
Vascular Plant,Symphoricarpos mollis,Safe,Great Smoky Mountains National Park,78
Vascular Plant,Symphoricarpos occidentalis,Safe,Great Smoky Mountains National Park,87
Vascular Plant,Symphoricarpos orbiculatus,Safe,Great Smoky Mountains National Park,66
Vascular Plant,Symphoricarpos oreophilus var. utahensis,Safe,Great Smoky Mountains National Park,80
Vascular Plant,Symphoricarpos rotundifolius var. rotundifolius,Safe,Great Smoky Mountains National Park,98
Vascular Plant,Symphyotrichum ascendens,Safe,Great Smoky Mountains National Park,65
Vascular Plant,Symphyotrichum boreale,Safe,Great Smoky Mountains National Park,79
Vascular Plant,Symphyotrichum campestre,Safe,Great Smoky Mountains National Park,48
Vascular Plant,Symphyotrichum ciliatum,Safe,Great Smoky Mountains National Park,28
Vascular Plant,Symphyotrichum concolor,Safe,Great Smoky Mountains National Park,40
Vascular Plant,Symphyotrichum cordifolium,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Symphyotrichum divaricatum,Safe,Great Smoky Mountains National Park,52
Vascular Plant,Symphyotrichum dumosum var. dumosum,Safe,Great Smoky Mountains National Park,95
Vascular Plant,Symphyotrichum eatonii,Safe,Great Smoky Mountains National Park,56
Vascular Plant,Symphyotrichum falcatum var. commutatum,Safe,Great Smoky Mountains National Park,41
Vascular Plant,Symphyotrichum foliaceum var. apricum,Safe,Great Smoky Mountains National Park,57
Vascular Plant,Symphyotrichum foliaceum var. canbyi,Safe,Great Smoky Mountains National Park,81
Vascular Plant,Symphyotrichum foliaceum var. parryi,Safe,Great Smoky Mountains National Park,74
Vascular Plant,Symphyotrichum frondosum,Safe,Great Smoky Mountains National Park,90
Vascular Plant,Symphyotrichum laeve var. laeve,Safe,Great Smoky Mountains National Park,88
Vascular Plant,Symphyotrichum lanceolatum var. hesperium,Safe,Great Smoky Mountains National Park,66
Vascular Plant,Symphyotrichum lateriflorum var. lateriflorum,Safe,Great Smoky Mountains National Park,26
Vascular Plant,Symphyotrichum lowrieanum,Safe,Great Smoky Mountains National Park,111
