category,scientific_name,conservation_status,park_name,observations
Vascular Plant,Polygonum erectum,Safe,Bryce National Park,100
Vascular Plant,Polygonum hydropiper,Safe,Bryce National Park,95
Vascular Plant,Polygonum hydropiperoides,Safe,Bryce National Park,105
Vascular Plant,Polygonum hydropiperoides,Safe,Bryce National Park,77
Vascular Plant,Polygonum lapathifolium,Safe,Bryce National Park,98
Vascular Plant,Polygonum lapathifolium,Safe,Bryce National Park,109
Vascular Plant,Polygonum minimum,Safe,Bryce National Park,90
Vascular Plant,Polygonum orientale,Safe,Bryce National Park,134
Vascular Plant,Polygonum pensylvanicum,Safe,Bryce National Park,98
Vascular Plant,Polygonum persicaria,Safe,Bryce National Park,98
Vascular Plant,Polygonum persicaria,Safe,Bryce National Park,70
Vascular Plant,Polygonum phytolaccifolium,Safe,Bryce National Park,119
Vascular Plant,Polygonum polygaloides ssp. kelloggii,Safe,Bryce National Park,106
Vascular Plant,Polygonum punctatum,Safe,Bryce National Park,81
Vascular Plant,Polygonum ramosissimum,Safe,Bryce National Park,118
Vascular Plant,Polygonum sagittatum,Safe,Bryce National Park,114
Vascular Plant,Polygonum scandens var. cristatum,Safe,Bryce National Park,141
Vascular Plant,Polygonum setaceum,Safe,Bryce National Park,131
Vascular Plant,Polygonum shastense,Safe,Bryce National Park,85
Vascular Plant,Polygonum virginianum,Safe,Bryce National Park,40
Vascular Plant,Polygonum viviparum,Safe,Bryce National Park,88
Vascular Plant,Polymnia canadensis,Safe,Bryce National Park,81
Vascular Plant,Polymnia laevigata,Safe,Bryce National Park,93
Vascular Plant,Polypodium appalachianum,Safe,Bryce National Park,101
Vascular Plant,Polypodium californicum,Safe,Bryce National Park,74
Vascular Plant,Polypodium calirhiza,Safe,Bryce National Park,106
Vascular Plant,Polypodium glycyrrhiza,Safe,Bryce National Park,85
Vascular Plant,Polypodium hesperium,Safe,Bryce National Park,67
Vascular Plant,Polypodium virginianum,Safe,Bryce National Park,89
Vascular Plant,Polypogon maritimus,Safe,Bryce National Park,110
Vascular Plant,Polypogon monspeliensis,Safe,Bryce National Park,97
Vascular Plant,Polypremum procumbens,Safe,Bryce National Park,104
Vascular Plant,Polystichum acrostichoides,Safe,Bryce National Park,135
Vascular Plant,Polystichum imbricans ssp. imbricans,Safe,Bryce National Park,100
Vascular Plant,Polystichum kruckebergii,Safe,Bryce National Park,79
Vascular Plant,Polystichum lonchitis,Safe,Bryce National Park,88
Vascular Plant,Polystichum munitum,Safe,Bryce National Park,71
Vascular Plant,Polystichum scopulinum,Safe,Bryce National Park,106
Nonvascular Plant,Polytrichum appalachianum,Safe,Bryce National Park,126
Nonvascular Plant,Polytrichum commune,Safe,Bryce National Park,107
Nonvascular Plant,Polytrichum juniperinum,Safe,Bryce National Park,101
Nonvascular Plant,Polytrichum ohioense,Safe,Bryce National Park,127
Nonvascular Plant,Polytrichum pallidisetum,Safe,Bryce National Park,84
Nonvascular Plant,Polytrichum piliferum,Safe,Bryce National Park,110
Nonvascular Plant,Polytrichum strictum,Safe,Bryce National Park,54
Fish,Pomoxis nigromaculatus,Safe,Bryce National Park,102
Vascular Plant,Poncirus trifoliata,Safe,Bryce National Park,43
Vascular Plant,Pontederia cordata,Safe,Bryce National Park,110
Bird,Pooecetes gramineus,Safe,Bryce National Park,120
Vascular Plant,Populus alba,Safe,Bryce National Park,139
Vascular Plant,Populus angustifolia,Safe,Bryce National Park,96
Vascular Plant,Populus balsamifera,Safe,Bryce National Park,89
Vascular Plant,Populus balsamifera ssp. balsamifera,Safe,Bryce National Park,93
Vascular Plant,Populus balsamifera ssp. trichocarpa,Safe,Bryce National Park,74
Vascular Plant,Populus deltoides,Safe,Bryce National Park,129
Vascular Plant,Populus fremontii ssp. fremontii,Safe,Bryce National Park,100
Vascular Plant,Populus grandidentata,Safe,Bryce National Park,88
Vascular Plant,Populus nigra,Safe,Bryce National Park,75
Vascular Plant,Populus tremuloides,Safe,Bryce National Park,86
Vascular Plant,Populus X acuminata,Safe,Bryce National Park,88
Vascular Plant,Populus X canescens,Safe,Bryce National Park,57
Vascular Plant,Populus X jackii,Safe,Bryce National Park,77
Vascular Plant,Porteranthus stipulatus,Safe,Bryce National Park,108
Vascular Plant,Porteranthus trifoliatus,Safe,Bryce National Park,110
Vascular Plant,Porterella carnosula,Safe,Bryce National Park,76
Vascular Plant,Portulaca oleracea,Safe,Bryce National Park,108
Vascular Plant,Portulaca oleracea,Safe,Bryce National Park,116
Bird,Porzana carolina,Safe,Bryce National Park,106
Vascular Plant,Potamogeton alpinus,Safe,Bryce National Park,118
Vascular Plant,Potamogeton amplifolius,Safe,Bryce National Park,101
Vascular Plant,Potamogeton amplifolius,Safe,Bryce National Park,86
Vascular Plant,Potamogeton diversifolius,Safe,Bryce National Park,119
Vascular Plant,Potamogeton epihydrus,Safe,Bryce National Park,112
Vascular Plant,Potamogeton epihydrus,Safe,Bryce National Park,102
Vascular Plant,Potamogeton filiformis,Safe,Bryce National Park,81
Vascular Plant,Potamogeton foliosus ssp. fibrillosus,Safe,Bryce National Park,102
Vascular Plant,Potamogeton foliosus ssp. foliosus,Safe,Bryce National Park,95
Vascular Plant,Potamogeton foliosus var. foliosus,Safe,Bryce National Park,89
Vascular Plant,Potamogeton friesii,Safe,Bryce National Park,109
Vascular Plant,Potamogeton gramineus,Safe,Bryce National Park,128
Vascular Plant,Potamogeton natans,Safe,Bryce National Park,112
Vascular Plant,Potamogeton nodosus,Safe,Bryce National Park,97
Vascular Plant,Potamogeton nodosus,Safe,Bryce National Park,91
Vascular Plant,Potamogeton obtusifolius,Safe,Bryce National Park,99
Vascular Plant,Potamogeton praelongus,Safe,Bryce National Park,122
Vascular Plant,Potamogeton pulcher,Safe,Bryce National Park,72
Vascular Plant,Potamogeton pusillus,Safe,Bryce National Park,103
Vascular Plant,Potamogeton pusillus ssp. pusillus,Safe,Bryce National Park,136
Vascular Plant,Potamogeton pusillus ssp. tenuissimus,Safe,Bryce National Park,99
Vascular Plant,Potamogeton pusillus var. tenuissimus,Safe,Bryce National Park,58
Vascular Plant,Potamogeton robbinsii,Safe,Bryce National Park,77
Vascular Plant,Potamogeton strictifolius,Safe,Bryce National Park,95
Vascular Plant,Potamogeton zosteriformis,Safe,Bryce National Park,117
Vascular Plant,Potentilla anserina,Safe,Bryce National Park,96
Vascular Plant,Potentilla argentea,Safe,Bryce National Park,99
Vascular Plant,Potentilla argentea,Safe,Bryce National Park,87
Vascular Plant,Potentilla arguta,Safe,Bryce National Park,111
Vascular Plant,Potentilla biennis,Safe,Bryce National Park,69
Vascular Plant,Potentilla canadensis,Safe,Bryce National Park,99
Vascular Plant,Potentilla diversifolia var. diversifolia,Safe,Bryce National Park,96
Vascular Plant,Potentilla diversifolia var. perdissecta,Safe,Bryce National Park,74
Vascular Plant,Potentilla drummondii ssp. breweri,Safe,Bryce National Park,120
Vascular Plant,Potentilla drummondii ssp. bruceae,Safe,Bryce National Park,127
Vascular Plant,Potentilla drummondii ssp. drummondii,Safe,Bryce National Park,130
Vascular Plant,Potentilla flabellifolia,Safe,Bryce National Park,124
Vascular Plant,Potentilla fruticosa,Safe,Bryce National Park,71
Vascular Plant,Potentilla glandulosa,Safe,Bryce National Park,79
Vascular Plant,Potentilla glandulosa ssp. glandulosa,Safe,Bryce National Park,122
Vascular Plant,Potentilla glandulosa ssp. hansenii,Safe,Bryce National Park,83
Vascular Plant,Potentilla glandulosa ssp. nevadensis,Safe,Bryce National Park,92
Vascular Plant,Potentilla glandulosa ssp. reflexa,Safe,Bryce National Park,136
Vascular Plant,Potentilla gracilis,Safe,Bryce National Park,77
Vascular Plant,Potentilla gracilis var. brunnescens,Safe,Bryce National Park,119
Vascular Plant,Potentilla gracilis var. fastigiata,Safe,Bryce National Park,83
Vascular Plant,Potentilla gracilis var. flabelliformis,Safe,Bryce National Park,87
Vascular Plant,Potentilla grayi,Safe,Bryce National Park,85
Vascular Plant,Potentilla hippiana var. hippiana,Safe,Bryce National Park,95
Vascular Plant,Potentilla nivea,Safe,Bryce National Park,77
Vascular Plant,Potentilla norvegica,Safe,Bryce National Park,104
Vascular Plant,Potentilla norvegica,Safe,Bryce National Park,117
Vascular Plant,Potentilla ovina var. ovina,Safe,Bryce National Park,104
Vascular Plant,Potentilla pensylvanica,Safe,Bryce National Park,105
Vascular Plant,Potentilla pseudosericea,Safe,Bryce National Park,72
Vascular Plant,Potentilla recta,Safe,Bryce National Park,100
Vascular Plant,Potentilla recta,Safe,Bryce National Park,90
Vascular Plant,Potentilla rubricaulis,Safe,Bryce National Park,98
Vascular Plant,Potentilla simplex,Safe,Bryce National Park,98
Vascular Plant,Potentilla wheeleri,Safe,Bryce National Park,81
Vascular Plant,Prenanthes alba,Safe,Bryce National Park,105
Vascular Plant,Prenanthes altissima,Safe,Bryce National Park,77
Vascular Plant,Prenanthes roanensis,Safe,Bryce National Park,118
Vascular Plant,Prenanthes serpentaria,Safe,Bryce National Park,108
Vascular Plant,Prenanthes trifoliolata,Safe,Bryce National Park,143
Vascular Plant,Primula incana,Safe,Bryce National Park,82
Vascular Plant,Primula suffrutescens,Safe,Bryce National Park,112
Mammal,Procyon lotor,Safe,Bryce National Park,89
Mammal,Procyon lotor,Safe,Bryce National Park,81
Mammal,Procyon lotor,Safe,Bryce National Park,77
Bird,Progne subis,Species of Concern,Bryce National Park,82
Vascular Plant,Prosartes lanuginosum,Safe,Bryce National Park,114
Vascular Plant,Prosartes maculatum,Safe,Bryce National Park,97
Vascular Plant,Prosartes trachycarpa,Safe,Bryce National Park,96
Fish,Prosopium williamsoni,Safe,Bryce National Park,105
Bird,Protonotaria citrea,Safe,Bryce National Park,109
Vascular Plant,Prunella vulgaris,Safe,Bryce National Park,88
Vascular Plant,Prunella vulgaris,Safe,Bryce National Park,119
Vascular Plant,Prunus,Safe,Bryce National Park,124
Vascular Plant,Prunus americana,Safe,Bryce National Park,75
Vascular Plant,Prunus angustifolia,Safe,Bryce National Park,89
Vascular Plant,Prunus avium,Safe,Bryce National Park,97
Vascular Plant,Prunus cerasus,Safe,Bryce National Park,122
Vascular Plant,Prunus emarginata,Safe,Bryce National Park,113
Vascular Plant,Prunus hortulana,Safe,Bryce National Park,89
Vascular Plant,Prunus munsoniana,Safe,Bryce National Park,104
Vascular Plant,Prunus pensylvanica,Safe,Bryce National Park,69
Vascular Plant,Prunus persica,Safe,Bryce National Park,116
Vascular Plant,Prunus serotina,Safe,Bryce National Park,101
Vascular Plant,Prunus subcordata,Safe,Bryce National Park,91
Vascular Plant,Prunus triloba,Safe,Bryce National Park,94
Vascular Plant,Prunus virginiana,Safe,Bryce National Park,120
Vascular Plant,Prunus virginiana var. demissa,Safe,Bryce National Park,82
Vascular Plant,Prunus virginiana var. melanocarpa,Safe,Bryce National Park,86
Bird,Psaltriparus minimus,Safe,Bryce National Park,77
Amphibian,Pseudacris brachyphona,Safe,Bryce National Park,102
Amphibian,Pseudacris crucifer crucifer,Safe,Bryce National Park,103
Amphibian,Pseudacris feriarum feriarum,Safe,Bryce National Park,71
Amphibian,Pseudacris maculata,Safe,Bryce National Park,109
Amphibian,Pseudacris regilla,Safe,Bryce National Park,73
Amphibian,Pseudacris triseriata,Safe,Bryce National Park,82
Vascular Plant,Pseudobahia heermannii,Safe,Bryce National Park,69
Vascular Plant,Pseudognaphalium helleri ssp. helleri,Safe,Bryce National Park,86
Vascular Plant,Pseudognaphalium macounii,Safe,Bryce National Park,76
Vascular Plant,Pseudognaphalium obtusifolium ssp. obtusifolium,Safe,Bryce National Park,117
Vascular Plant,Pseudognaphalium stramineum,Safe,Bryce National Park,148
Vascular Plant,Pseudoroegneria spicata,Safe,Bryce National Park,134
Vascular Plant,Pseudostellaria jamesiana,Safe,Bryce National Park,99
Vascular Plant,Pseudostellaria sierrae,Safe,Bryce National Park,84
Nonvascular Plant,Pseudotaxiphyllum distichaceum,Safe,Bryce National Park,96
Nonvascular Plant,Pseudotaxiphyllum elegans,Safe,Bryce National Park,89
Amphibian,Pseudotriton,Safe,Bryce National Park,108
Amphibian,Pseudotriton montanus,Safe,Bryce National Park,112
Amphibian,Pseudotriton montanus diastictus,Safe,Bryce National Park,98
Amphibian,Pseudotriton montanus montanus,Safe,Bryce National Park,127
Amphibian,Pseudotriton ruber nitidus,Safe,Bryce National Park,82
Amphibian,Pseudotriton ruber ruber,Safe,Bryce National Park,77
Amphibian,Pseudotriton ruber schencki,Safe,Bryce National Park,93
Vascular Plant,Pseudotsuga menziesii var. glauca,Safe,Bryce National Park,81
Vascular Plant,Pseudotsuga menziesii var. menziesii,Safe,Bryce National Park,112
Vascular Plant,Psilocarphus brevissimus var. brevissimus,Safe,Bryce National Park,113
Vascular Plant,Psilocarphus oregonus,Safe,Bryce National Park,104
Vascular Plant,Psilocarphus tenellus var. tenellus,Safe,Bryce National Park,111
Bird,Psiloscops flammeolus,Safe,Bryce National Park,134
Vascular Plant,Ptelea trifoliata,Safe,Bryce National Park,93
Vascular Plant,Pteridium aquilinum,Safe,Bryce National Park,110
Vascular Plant,Pteridium aquilinum var. latiusculum,Safe,Bryce National Park,95
Vascular Plant,Pteridium aquilinum var. pseudocaudatum,Safe,Bryce National Park,146
Vascular Plant,Pteridium aquilinum var. pubescens,Safe,Bryce National Park,122
Nonvascular Plant,Pterigynandrum filiforme,Safe,Bryce National Park,93
Nonvascular Plant,Pterigynandrum sharpii,Safe,Bryce National Park,124
Vascular Plant,Pterospora andromedea,Safe,Bryce National Park,81
Vascular Plant,Pterostegia drymarioides,Safe,Bryce National Park,80
Vascular Plant,Ptilagrostis kingii,Safe,Bryce National Park,119
Nonvascular Plant,Ptilium crista-castrensis,Safe,Bryce National Park,109
Fish,Ptychocheilus grandis,Safe,Bryce National Park,76
Nonvascular Plant,Ptychomitrium incurvum,Safe,Bryce National Park,100
Vascular Plant,Puccinellia distans,Safe,Bryce National Park,64
Vascular Plant,Puccinellia nuttalliana,Safe,Bryce National Park,86
Vascular Plant,Pueraria montana var. lobata,Safe,Bryce National Park,109
Mammal,Puma concolor,Safe,Bryce National Park,92
Mammal,Puma concolor,Safe,Bryce National Park,128
Mammal,Puma concolor,Safe,Bryce National Park,91
Vascular Plant,Purshia tridentata,Safe,Bryce National Park,107
Vascular Plant,Pycnanthemum beadlei,Safe,Bryce National Park,39
Vascular Plant,Pycnanthemum californicum,Safe,Bryce National Park,82
Vascular Plant,Pycnanthemum incanum,Safe,Bryce National Park,96
Vascular Plant,Pycnanthemum loomisii,Safe,Bryce National Park,100
Vascular Plant,Pycnanthemum montanum,Safe,Bryce National Park,75
Vascular Plant,Pycnanthemum muticum,Safe,Bryce National Park,90
Vascular Plant,Pycnanthemum pycnanthemoides,Safe,Bryce National Park,97
Vascular Plant,Pycnanthemum tenuifolium,Safe,Bryce National Park,97
Vascular Plant,Pycnanthemum virginianum,Safe,Bryce National Park,141
Nonvascular Plant,Pylaisiadelpha tenuirostris,Safe,Bryce National Park,127
Nonvascular Plant,Pylaisiella intricata,Safe,Bryce National Park,89
Nonvascular Plant,Pylaisiella polyantha,Safe,Bryce National Park,100
Nonvascular Plant,Pylaisiella selwynii,Safe,Bryce National Park,89
Fish,Pylodictis olivaris,Safe,Bryce National Park,89
Bird,Pyrocephalus rubinus,Species of Concern,Bryce National Park,100
Vascular Plant,Pyrola asarifolia,Safe,Bryce National Park,74
Vascular Plant,Pyrola asarifolia ssp. asarifolia,Safe,Bryce National Park,77
Vascular Plant,Pyrola minor,Safe,Bryce National Park,118
Vascular Plant,Pyrola picta,Safe,Bryce National Park,83
Vascular Plant,Pyrrhopappus carolinianus,Safe,Bryce National Park,120
Vascular Plant,Pyrrocoma apargioides,Safe,Bryce National Park,88
Vascular Plant,Pyrrocoma integrifolia,Safe,Bryce National Park,107
Vascular Plant,Pyrrocoma lanceolata,Safe,Bryce National Park,102
Vascular Plant,Pyrrocoma uniflora,Safe,Bryce National Park,93
Vascular Plant,Pyrularia pubera,Safe,Bryce National Park,132
Vascular Plant,Pyrus,Safe,Bryce National Park,129
Vascular Plant,Pyrus calleryana,Safe,Bryce National Park,60
Vascular Plant,Pyrus communis,Safe,Bryce National Park,90
Vascular Plant,Quercus,Safe,Bryce National Park,59
Vascular Plant,Quercus alba,Safe,Bryce National Park,86
Vascular Plant,Quercus bicolor,Safe,Bryce National Park,96
Vascular Plant,Quercus chrysolepis,Safe,Bryce National Park,86
Vascular Plant,Quercus coccinea,Safe,Bryce National Park,104
Vascular Plant,Quercus douglasii,Safe,Bryce National Park,121
Vascular Plant,Quercus falcata,Safe,Bryce National Park,92
Vascular Plant,Quercus garryana var. breweri,Safe,Bryce National Park,98
Vascular Plant,Quercus imbricaria,Safe,Bryce National Park,108
Vascular Plant,Quercus kelloggii,Safe,Bryce National Park,121
Vascular Plant,Quercus lobata,Safe,Bryce National Park,97
Vascular Plant,Quercus marilandica,Safe,Bryce National Park,129
Vascular Plant,Quercus michauxii,Safe,Bryce National Park,131
Vascular Plant,Quercus muehlenbergii,Safe,Bryce National Park,98
Vascular Plant,Quercus palustris,Safe,Bryce National Park,117
Vascular Plant,Quercus phellos,Safe,Bryce National Park,120
Vascular Plant,Quercus prinus,Safe,Bryce National Park,142
Vascular Plant,Quercus rubra var. ambigua,Safe,Bryce National Park,116
Vascular Plant,Quercus shumardii,Safe,Bryce National Park,94
Vascular Plant,Quercus stellata,Safe,Bryce National Park,100
Vascular Plant,Quercus velutina,Safe,Bryce National Park,139
Vascular Plant,Quercus wislizeni var. wislizeni,Safe,Bryce National Park,114
Vascular Plant,Quercus X saulii,Safe,Bryce National Park,85
Bird,Quiscalus mexicanus,Safe,Bryce National Park,92
Bird,Quiscalus quiscula,Safe,Bryce National Park,88
Nonvascular Plant,Racomitrium aciculare,Safe,Bryce National Park,81
Nonvascular Plant,Racomitrium heterostichum,Safe,Bryce National Park,109
Nonvascular Plant,Racomitrium microcarpon,Safe,Bryce National Park,89
Vascular Plant,Raillardella argentea,Safe,Bryce National Park,84
Vascular Plant,Raillardella scaposa,Safe,Bryce National Park,69
Bird,Rallus elegans,Species of Concern,Bryce National Park,53
Bird,Rallus limicola,Safe,Bryce National Park,98
Amphibian,Rana catesbeiana,Safe,Bryce National Park,57
Amphibian,Rana catesbeiana,Safe,Bryce National Park,105
Amphibian,Rana clamitans melanota,Safe,Bryce National Park,67
Amphibian,Rana draytonii,Threatened,Bryce National Park,37
Amphibian,Rana luteiventris,Species of Concern,Bryce National Park,69
Amphibian,Rana palustris,Safe,Bryce National Park,116
Amphibian,Rana pipiens,Safe,Bryce National Park,92
Amphibian,Rana sierrae,Endangered,Bryce National Park,31
Amphibian,Rana sphenocephala,Safe,Bryce National Park,88
Amphibian,Rana sylvatica,Safe,Bryce National Park,133
Vascular Plant,Ranunculus abortivus,Safe,Bryce National Park,95
Vascular Plant,Ranunculus acris,Safe,Bryce National Park,85
Vascular Plant,Ranunculus acris var. acris,Safe,Bryce National Park,120
Vascular Plant,Ranunculus alismifolius var. alismellus,Safe,Bryce National Park,83
Vascular Plant,Ranunculus alismifolius var. alismifolius,Safe,Bryce National Park,104
Vascular Plant,Ranunculus alismifolius var. davisii,Safe,Bryce National Park,71
Vascular Plant,Ranunculus alismifolius var. hartwegii,Safe,Bryce National Park,95
Vascular Plant,Ranunculus allegheniensis,Safe,Bryce National Park,137
Vascular Plant,Ranunculus bulbosus,Safe,Bryce National Park,96
Vascular Plant,Ranunculus californicus,Safe,Bryce National Park,79
Vascular Plant,Ranunculus cymbalaria var. cymbalaria,Safe,Bryce National Park,69
Vascular Plant,Ranunculus cymbalaria var. saximontanus,Safe,Bryce National Park,113
Vascular Plant,Ranunculus eschscholtzii var. eschscholtzii,Safe,Bryce National Park,82
Vascular Plant,Ranunculus eschscholtzii var. eximius,Safe,Bryce National Park,106
Vascular Plant,Ranunculus eschscholtzii var. oxynotus,Safe,Bryce National Park,124
Vascular Plant,Ranunculus eschscholtzii var. trisectus,Safe,Bryce National Park,93
Vascular Plant,Ranunculus fascicularis,Safe,Bryce National Park,88
Vascular Plant,Ranunculus flammula,Safe,Bryce National Park,106
Vascular Plant,Ranunculus flammula var. reptans,Safe,Bryce National Park,91
Vascular Plant,Ranunculus glaberrimus var. ellipticus,Safe,Bryce National Park,119
Vascular Plant,Ranunculus gmelinii,Safe,Bryce National Park,96
Vascular Plant,Ranunculus harveyi,Safe,Bryce National Park,62
Vascular Plant,Ranunculus hebecarpus,Safe,Bryce National Park,108
Vascular Plant,Ranunculus hispidus,Safe,Bryce National Park,78
Vascular Plant,Ranunculus hispidus var. hispidus,Safe,Bryce National Park,104
Vascular Plant,Ranunculus hispidus var. nitidus,Safe,Bryce National Park,84
Vascular Plant,Ranunculus hyperboreus,Safe,Bryce National Park,92
Vascular Plant,Ranunculus inamoenus var. inamoenus,Safe,Bryce National Park,105
Vascular Plant,Ranunculus jovis,Safe,Bryce National Park,93
Vascular Plant,Ranunculus laxicaulis,Safe,Bryce National Park,92
Vascular Plant,Ranunculus macounii,Safe,Bryce National Park,115
Vascular Plant,Ranunculus muricatus,Safe,Bryce National Park,125
Vascular Plant,Ranunculus occidentalis,Safe,Bryce National Park,74
Vascular Plant,Ranunculus orthorhynchus var. orthorhynchus,Safe,Bryce National Park,104
Vascular Plant,Ranunculus parviflorus,Safe,Bryce National Park,80
Vascular Plant,Ranunculus pusillus,Safe,Bryce National Park,108
Vascular Plant,Ranunculus recurvatus,Safe,Bryce National Park,123
Vascular Plant,Ranunculus repens,Safe,Bryce National Park,76
Vascular Plant,Ranunculus repens,Safe,Bryce National Park,55
Vascular Plant,Ranunculus sardous,Safe,Bryce National Park,106
Vascular Plant,Ranunculus sceleratus var. multifidus,Safe,Bryce National Park,93
Vascular Plant,Ranunculus testiculatus,Safe,Bryce National Park,97
Vascular Plant,Ranunculus uncinatus,Safe,Bryce National Park,111
Vascular Plant,Raphanus raphanistrum,Safe,Bryce National Park,93
Vascular Plant,Raphanus sativus,Safe,Bryce National Park,94
Vascular Plant,Ratibida columnifera,Safe,Bryce National Park,117
Vascular Plant,Ratibida pinnata,Safe,Bryce National Park,113
Mammal,Rattus norvegicus,Safe,Bryce National Park,81
Mammal,Rattus rattus,Safe,Bryce National Park,85
Nonvascular Plant,Rauiella scita,Safe,Bryce National Park,84
Bird,Recurvirostra americana,Safe,Bryce National Park,94
Reptile,Regina septemvittata,Species of Concern,Bryce National Park,87
Bird,Regulus calendula,Safe,Bryce National Park,109
Bird,Regulus satrapa,Safe,Bryce National Park,117
Mammal,Reithrodontomys humulis,Safe,Bryce National Park,106
Mammal,Reithrodontomys megalotis,Safe,Bryce National Park,121
Nonvascular Plant,Rhabdoweisia crispata,Safe,Bryce National Park,75
Vascular Plant,Rhamnus alnifolia,Safe,Bryce National Park,117
Vascular Plant,Rhamnus ilicifolia,Safe,Bryce National Park,91
Vascular Plant,Rhamnus rubra,Safe,Bryce National Park,92
Vascular Plant,Rhexia mariana,Safe,Bryce National Park,83
Vascular Plant,Rhexia mariana var. mariana,Safe,Bryce National Park,85
Vascular Plant,Rhexia virginica,Safe,Bryce National Park,113
Fish,Rhinichthys cataractae,Safe,Bryce National Park,105
Fish,Rhinichthys obtusus,Safe,Bryce National Park,106
Fish,Rhinichthys osculus,Safe,Bryce National Park,112
Nonvascular Plant,Rhizomnium appalachianum,Safe,Bryce National Park,81
Nonvascular Plant,Rhizomnium magnifolium,Safe,Bryce National Park,116
Nonvascular Plant,Rhizomnium punctatum,Safe,Bryce National Park,80
Nonvascular Plant,Rhodobryum ontariense,Safe,Bryce National Park,112
Nonvascular Plant,Rhodobryum roseum,Safe,Bryce National Park,84
Vascular Plant,Rhododendron,Safe,Bryce National Park,98
Vascular Plant,Rhododendron arborescens,Safe,Bryce National Park,69
Vascular Plant,Rhododendron calendulaceum,Safe,Bryce National Park,89
Vascular Plant,Rhododendron canescens,Safe,Bryce National Park,82
Vascular Plant,Rhododendron carolinianum,Safe,Bryce National Park,83
Vascular Plant,Rhododendron catawbiense,Safe,Bryce National Park,122
Vascular Plant,Rhododendron cumberlandense,Safe,Bryce National Park,101
Vascular Plant,Rhododendron maximum,Safe,Bryce National Park,100
Vascular Plant,Rhododendron minus,Safe,Bryce National Park,102
Vascular Plant,Rhododendron occidentale,Safe,Bryce National Park,122
Vascular Plant,Rhododendron periclymenoides,Safe,Bryce National Park,70
Vascular Plant,Rhododendron prinophyllum,Safe,Bryce National Park,87
Vascular Plant,Rhododendron vaseyi,Safe,Bryce National Park,98
Vascular Plant,Rhododendron viscosum,Safe,Bryce National Park,91
Vascular Plant,Rhododendron X bakeri,Safe,Bryce National Park,121
Vascular Plant,Rhus aromatica,Safe,Bryce National Park,124
Vascular Plant,Rhus aromatica var. trilobata,Safe,Bryce National Park,143
Vascular Plant,Rhus copallina,Safe,Bryce National Park,109
Vascular Plant,Rhus copallinum,Safe,Bryce National Park,98
Vascular Plant,Rhus copallinum var. copallinum,Safe,Bryce National Park,121
Vascular Plant,Rhus copallinum var. latifolia,Safe,Bryce National Park,109
Vascular Plant,Rhus glabra,Safe,Bryce National Park,70
Vascular Plant,Rhus hirta,Safe,Bryce National Park,72
Vascular Plant,Rhus trilobata,Safe,Bryce National Park,95
Vascular Plant,Rhus typhina,Safe,Bryce National Park,101
Vascular Plant,Rhynchosia tomentosa,Safe,Bryce National Park,92
Vascular Plant,Rhynchospora alba,Safe,Bryce National Park,88
Vascular Plant,Rhynchospora capitellata,Safe,Bryce National Park,119
Vascular Plant,Rhynchospora glomerata,Safe,Bryce National Park,104
Vascular Plant,Rhynchospora gracilenta,Safe,Bryce National Park,102
Nonvascular Plant,Rhytidiadelphus squarrosus,Safe,Bryce National Park,132
Nonvascular Plant,Rhytidiadelphus triquetrus,Safe,Bryce National Park,87
Vascular Plant,Ribes amarum,Safe,Bryce National Park,106
Vascular Plant,Ribes aureum var. aureum,Safe,Bryce National Park,122
Vascular Plant,Ribes aureum var. villosum,Safe,Bryce National Park,97
Vascular Plant,Ribes cereum var. cereum,Safe,Bryce National Park,40
Vascular Plant,Ribes cereum var. pedicellare,Safe,Bryce National Park,82
Vascular Plant,Ribes cynosbati,Safe,Bryce National Park,64
Vascular Plant,Ribes glandulosum,Safe,Bryce National Park,83
Vascular Plant,Ribes hudsonianum,Safe,Bryce National Park,85
Vascular Plant,Ribes inerme var. inerme,Safe,Bryce National Park,112
Vascular Plant,Ribes lacustre,Safe,Bryce National Park,76
Vascular Plant,Ribes lasianthum,Safe,Bryce National Park,118
Vascular Plant,Ribes montigenum,Safe,Bryce National Park,99
Vascular Plant,Ribes nevadense,Safe,Bryce National Park,116
Vascular Plant,Ribes oxyacanthoides var. setosum,Safe,Bryce National Park,133
Vascular Plant,Ribes roezlii var. roezlii,Safe,Bryce National Park,94
Vascular Plant,Ribes rotundifolium,Safe,Bryce National Park,90
Vascular Plant,Ribes rubrum,Safe,Bryce National Park,100
Vascular Plant,Ribes viscosissimum,Safe,Bryce National Park,108
Vascular Plant,Ribes viscosissimum var. viscosissimum,Safe,Bryce National Park,138
Fish,Richardsonius balteatus,Safe,Bryce National Park,125
Vascular Plant,Ricinus communis,Safe,Bryce National Park,100
Vascular Plant,Rigiopappus leptocladus,Safe,Bryce National Park,101
Bird,Riparia riparia,Species of Concern,Bryce National Park,88
Bird,Riparia riparia,Species of Concern,Bryce National Park,91
Bird,Rissa tridactyla,Safe,Bryce National Park,100
Vascular Plant,Robinia hispida var. hispida,Safe,Bryce National Park,119
Vascular Plant,Robinia hispida var. kelseyi,Safe,Bryce National Park,136
Vascular Plant,Robinia hispida var. rosea,Safe,Bryce National Park,86
Vascular Plant,Robinia pseudoacacia,Safe,Bryce National Park,122
Vascular Plant,Robinia viscosa,Safe,Bryce National Park,92
