category,scientific_name,conservation_status,park_name,observations
Vascular Plant,Rubus phoenicolasius,Safe,Yellowstone National Park,232
Vascular Plant,Rubus suus,Safe,Yellowstone National Park,259
Vascular Plant,Rubus trivialis,Safe,Yellowstone National Park,261
Vascular Plant,Rubus trux,Safe,Yellowstone National Park,284
Vascular Plant,Rubus ursinus,Safe,Yellowstone National Park,234
Vascular Plant,Rudbeckia californica var. californica,Safe,Yellowstone National Park,254
Vascular Plant,Rudbeckia fulgida,Safe,Yellowstone National Park,264
Vascular Plant,Rudbeckia fulgida var. fulgida,Safe,Yellowstone National Park,261
Vascular Plant,Rudbeckia fulgida var. umbrosa,Safe,Yellowstone National Park,217
Vascular Plant,Rudbeckia hirta,Safe,Yellowstone National Park,239
Vascular Plant,Rudbeckia hirta var. hirta,Safe,Yellowstone National Park,233
Vascular Plant,Rudbeckia hirta var. pulcherrima,Safe,Yellowstone National Park,232
Vascular Plant,Rudbeckia hirta var. pulcherrima,Safe,Yellowstone National Park,226
Vascular Plant,Rudbeckia laciniata var. digitata,Safe,Yellowstone National Park,255
Vascular Plant,Rudbeckia laciniata var. humilis,Safe,Yellowstone National Park,233
Vascular Plant,Rudbeckia laciniata var. laciniata,Safe,Yellowstone National Park,247
Vascular Plant,Rudbeckia occidentalis,Safe,Yellowstone National Park,246
Vascular Plant,Rudbeckia triloba,Safe,Yellowstone National Park,245
Vascular Plant,Ruellia caroliniensis ssp. caroliniensis var. caroliniensis,Safe,Yellowstone National Park,248
Vascular Plant,Ruellia caroliniensis ssp. ciliosa var. cinerascens,Safe,Yellowstone National Park,218
Vascular Plant,Ruellia humilis,Safe,Yellowstone National Park,247
Vascular Plant,Ruellia strepens,Safe,Yellowstone National Park,242
Vascular Plant,Rugelia nudicaulis,Species of Concern,Yellowstone National Park,186
Vascular Plant,Rumex acetosella,Safe,Yellowstone National Park,234
Vascular Plant,Rumex acetosella,Safe,Yellowstone National Park,260
Vascular Plant,Rumex aquaticus var. fenestratus,Safe,Yellowstone National Park,248
Vascular Plant,Rumex conglomeratus,Safe,Yellowstone National Park,246
Vascular Plant,Rumex crispus,Safe,Yellowstone National Park,256
Vascular Plant,Rumex crispus,Safe,Yellowstone National Park,255
Vascular Plant,Rumex obtusifolius,Safe,Yellowstone National Park,258
Vascular Plant,Rumex patientia,Safe,Yellowstone National Park,249
Vascular Plant,Rumex paucifolius,Safe,Yellowstone National Park,255
Vascular Plant,Rumex pulcher,Safe,Yellowstone National Park,248
Vascular Plant,Rumex salicifolius var. denticulatus,Safe,Yellowstone National Park,240
Vascular Plant,Rumex venosus,Safe,Yellowstone National Park,245
Vascular Plant,Ruppia cirrhosa,Safe,Yellowstone National Park,242
Vascular Plant,Sabatia angularis,Safe,Yellowstone National Park,268
Vascular Plant,Sabatia campanulata,Safe,Yellowstone National Park,267
Vascular Plant,Saccharum alopecuroidum,Safe,Yellowstone National Park,247
Vascular Plant,Saccharum giganteum,Safe,Yellowstone National Park,280
Vascular Plant,Sagina apetala,Safe,Yellowstone National Park,250
Vascular Plant,Sagina decumbens,Safe,Yellowstone National Park,260
Vascular Plant,Sagina decumbens ssp. occidentalis,Safe,Yellowstone National Park,243
Vascular Plant,Sagina saginoides,Safe,Yellowstone National Park,216
Vascular Plant,Sagittaria australis,Safe,Yellowstone National Park,262
Vascular Plant,Sagittaria cuneata,Safe,Yellowstone National Park,246
Vascular Plant,Sagittaria latifolia,Safe,Yellowstone National Park,251
Vascular Plant,Sagittaria latifolia var. pubescens,Safe,Yellowstone National Park,267
Vascular Plant,Salix alba,Safe,Yellowstone National Park,261
Vascular Plant,Salix arctica,Safe,Yellowstone National Park,240
Vascular Plant,Salix babylonica,Safe,Yellowstone National Park,245
Vascular Plant,Salix barclayi,Safe,Yellowstone National Park,266
Vascular Plant,Salix bebbiana,Safe,Yellowstone National Park,274
Vascular Plant,Salix boothii,Safe,Yellowstone National Park,269
Vascular Plant,Salix brachycarpa,Safe,Yellowstone National Park,247
Vascular Plant,Salix brachycarpa ssp. brachycarpa,Safe,Yellowstone National Park,283
Vascular Plant,Salix candida,Safe,Yellowstone National Park,242
Vascular Plant,Salix caprea,Safe,Yellowstone National Park,231
Vascular Plant,Salix caroliniana,Safe,Yellowstone National Park,263
Vascular Plant,Salix cascadensis,Safe,Yellowstone National Park,220
Vascular Plant,Salix discolor,Safe,Yellowstone National Park,251
Vascular Plant,Salix drummondiana,Safe,Yellowstone National Park,258
Vascular Plant,Salix eastwoodiae,Safe,Yellowstone National Park,221
Vascular Plant,Salix eriocephala,Safe,Yellowstone National Park,220
Vascular Plant,Salix exigua,Safe,Yellowstone National Park,243
Vascular Plant,Salix exigua,Safe,Yellowstone National Park,245
Vascular Plant,Salix farriae,Safe,Yellowstone National Park,266
Vascular Plant,Salix fragilis,Safe,Yellowstone National Park,249
Vascular Plant,Salix geyeriana,Safe,Yellowstone National Park,266
Vascular Plant,Salix humilis,Safe,Yellowstone National Park,251
Vascular Plant,Salix humilis var. humilis,Safe,Yellowstone National Park,218
Vascular Plant,Salix humilis var. tristis,Safe,Yellowstone National Park,241
Vascular Plant,Salix jepsonii,Safe,Yellowstone National Park,229
Vascular Plant,Salix laevigata,Safe,Yellowstone National Park,265
Vascular Plant,Salix lasiandra var. caudata,Safe,Yellowstone National Park,253
Vascular Plant,Salix lasiolepis,Safe,Yellowstone National Park,280
Vascular Plant,Salix lemmonii,Safe,Yellowstone National Park,269
Vascular Plant,Salix ligulifolia,Safe,Yellowstone National Park,250
Vascular Plant,Salix lucida ssp. lasiandra,Safe,Yellowstone National Park,227
Vascular Plant,Salix lutea,Safe,Yellowstone National Park,248
Vascular Plant,Salix melanopsis,Safe,Yellowstone National Park,247
Vascular Plant,Salix nigra,Safe,Yellowstone National Park,261
Vascular Plant,Salix orestera,Safe,Yellowstone National Park,250
Vascular Plant,Salix planifolia,Safe,Yellowstone National Park,239
Vascular Plant,Salix planifolia ssp. planifolia,Safe,Yellowstone National Park,242
Vascular Plant,Salix prolixa,Safe,Yellowstone National Park,204
Vascular Plant,Salix pseudomonticola,Safe,Yellowstone National Park,204
Vascular Plant,Salix reticulata ssp. nivalis,Safe,Yellowstone National Park,240
Vascular Plant,Salix rotundifolia var. dodgeana,Safe,Yellowstone National Park,252
Vascular Plant,Salix scouleriana,Safe,Yellowstone National Park,227
Vascular Plant,Salix sericea,Safe,Yellowstone National Park,263
Vascular Plant,Salix tweedyi,Safe,Yellowstone National Park,223
Vascular Plant,Salix wolfii var. idahoensis,Safe,Yellowstone National Park,214
Vascular Plant,Salix X pendulina,Safe,Yellowstone National Park,250
Fish,Salmo trutta,Safe,Yellowstone National Park,238
Bird,Salpinctes obsoletus,Safe,Yellowstone National Park,260
Vascular Plant,Salsola collina,Safe,Yellowstone National Park,224
Vascular Plant,Salsola tragus,Safe,Yellowstone National Park,241
Fish,Salvelinus fontinalis,Safe,Yellowstone National Park,270
Fish,Salvelinus fontinalis,Safe,Yellowstone National Park,243
Fish,Salvelinus namaycush,Safe,Yellowstone National Park,270
Vascular Plant,Salvia columbariae,Safe,Yellowstone National Park,277
Vascular Plant,Salvia lyrata,Safe,Yellowstone National Park,249
Vascular Plant,Salvia nemorosa,Safe,Yellowstone National Park,245
Vascular Plant,Salvia urticifolia,Safe,Yellowstone National Park,261
Vascular Plant,Sambucus canadensis,Safe,Yellowstone National Park,274
Vascular Plant,Sambucus mexicana,Safe,Yellowstone National Park,232
Vascular Plant,Sambucus nigra ssp. canadensis,Safe,Yellowstone National Park,263
Vascular Plant,Sambucus racemosa,Safe,Yellowstone National Park,244
Vascular Plant,Sambucus racemosa var. melanocarpa,Safe,Yellowstone National Park,200
Vascular Plant,Sambucus racemosa var. microbotrys,Safe,Yellowstone National Park,244
Vascular Plant,Sambucus racemosa var. pubens,Safe,Yellowstone National Park,262
Vascular Plant,Sambucus racemosa var. racemosa,Safe,Yellowstone National Park,255
Vascular Plant,Samolus valerandi ssp. parviflorus,Safe,Yellowstone National Park,256
Vascular Plant,Sanguinaria canadensis,Safe,Yellowstone National Park,291
Vascular Plant,Sanguisorba annua,Safe,Yellowstone National Park,237
Vascular Plant,Sanicula bipinnatifida,Safe,Yellowstone National Park,256
Vascular Plant,Sanicula canadensis,Safe,Yellowstone National Park,232
Vascular Plant,Sanicula graveolens,Safe,Yellowstone National Park,257
Vascular Plant,Sanicula marilandica,Safe,Yellowstone National Park,240
Vascular Plant,Sanicula marilandica,Safe,Yellowstone National Park,283
Vascular Plant,Sanicula odorata,Safe,Yellowstone National Park,294
Vascular Plant,Sanicula smallii,Safe,Yellowstone National Park,259
Vascular Plant,Sanicula trifoliata,Safe,Yellowstone National Park,277
Vascular Plant,Sanicula tuberosa,Safe,Yellowstone National Park,263
Vascular Plant,Saponaria officinalis,Safe,Yellowstone National Park,230
Vascular Plant,Saponaria officinalis,Safe,Yellowstone National Park,272
Vascular Plant,Sarcobatus vermiculatus,Safe,Yellowstone National Park,233
Vascular Plant,Sarcodes sanguinea,Safe,Yellowstone National Park,277
Vascular Plant,Sarracenia purpurea,Safe,Yellowstone National Park,235
Vascular Plant,Sasa palmata,Safe,Yellowstone National Park,210
Vascular Plant,Sassafras albidum,Safe,Yellowstone National Park,251
Vascular Plant,Satureja douglasii,Safe,Yellowstone National Park,288
Vascular Plant,Saxifraga aprica,Safe,Yellowstone National Park,251
Vascular Plant,Saxifraga bryophora,Safe,Yellowstone National Park,269
Vascular Plant,Saxifraga californica,Safe,Yellowstone National Park,263
Vascular Plant,Saxifraga careyana,Safe,Yellowstone National Park,218
Vascular Plant,Saxifraga caroliniana,Species of Concern,Yellowstone National Park,230
Vascular Plant,Saxifraga cernua,Safe,Yellowstone National Park,253
Vascular Plant,Saxifraga cespitosa,Safe,Yellowstone National Park,226
Vascular Plant,Saxifraga mertensiana,Safe,Yellowstone National Park,266
Vascular Plant,Saxifraga michauxii,Safe,Yellowstone National Park,259
Vascular Plant,Saxifraga micranthidifolia,Safe,Yellowstone National Park,273
Vascular Plant,Saxifraga nidifica,Safe,Yellowstone National Park,239
Vascular Plant,Saxifraga nidifica var. nidifica,Safe,Yellowstone National Park,247
Vascular Plant,Saxifraga occidentalis,Safe,Yellowstone National Park,265
Vascular Plant,Saxifraga odontoloma,Safe,Yellowstone National Park,271
Vascular Plant,Saxifraga oppositifolia,Safe,Yellowstone National Park,269
Vascular Plant,Saxifraga oregana,Safe,Yellowstone National Park,252
Vascular Plant,Saxifraga rhomboidea,Safe,Yellowstone National Park,244
Vascular Plant,Saxifraga rivularis,Safe,Yellowstone National Park,201
Vascular Plant,Saxifraga subapetala,Safe,Yellowstone National Park,265
Vascular Plant,Saxifraga tolmiei,Safe,Yellowstone National Park,254
Vascular Plant,Saxifraga virginiensis var. virginiensis,Safe,Yellowstone National Park,240
Bird,Sayornis nigricans,Safe,Yellowstone National Park,246
Bird,Sayornis phoebe,Safe,Yellowstone National Park,275
Bird,Sayornis saya,Safe,Yellowstone National Park,224
Mammal,Scalopus aquaticus,Safe,Yellowstone National Park,227
Mammal,Scapanus latimanus,Safe,Yellowstone National Park,244
Amphibian,Scaphiopus holbrookii holbrookii,Safe,Yellowstone National Park,236
Reptile,Sceloporus graciosus,Safe,Yellowstone National Park,232
Reptile,Sceloporus graciosus graciosus,Species of Concern,Yellowstone National Park,240
Reptile,Sceloporus occidentalis,Safe,Yellowstone National Park,236
Reptile,Sceloporus undulatus hyacinthinus,Safe,Yellowstone National Park,259
Vascular Plant,Schedonnardus paniculatus,Safe,Yellowstone National Park,265
Vascular Plant,Scheuchzeria palustris,Safe,Yellowstone National Park,269
Nonvascular Plant,Schistidium agassizii,Safe,Yellowstone National Park,269
Nonvascular Plant,Schistidium apocarpum,Safe,Yellowstone National Park,263
Nonvascular Plant,Schistidium rivulare,Safe,Yellowstone National Park,273
Vascular Plant,Schizachne purpurascens,Safe,Yellowstone National Park,267
Vascular Plant,Schizachyrium scoparium var. scoparium,Safe,Yellowstone National Park,258
Nonvascular Plant,Schlotheimia rugifolia,Safe,Yellowstone National Park,250
Vascular Plant,Schoenocrambe linifolia,Safe,Yellowstone National Park,242
Vascular Plant,Schoenoplectus acutus var. occidentalis,Safe,Yellowstone National Park,273
Vascular Plant,Schoenoplectus americanus,Safe,Yellowstone National Park,275
Vascular Plant,Schoenoplectus purshianus,Safe,Yellowstone National Park,237
Vascular Plant,Schoenoplectus subterminalis,Safe,Yellowstone National Park,209
Vascular Plant,Schoenoplectus tabernaemontani,Safe,Yellowstone National Park,312
Nonvascular Plant,Schwetschkeopsis fabronia,Safe,Yellowstone National Park,253
Reptile,Scincella lateralis,Safe,Yellowstone National Park,247
Vascular Plant,Scirpus atrovirens,Safe,Yellowstone National Park,246
Vascular Plant,Scirpus cernuus,Safe,Yellowstone National Park,251
Vascular Plant,Scirpus congdonii,Safe,Yellowstone National Park,294
Vascular Plant,Scirpus cyperinus,Safe,Yellowstone National Park,259
Vascular Plant,Scirpus cyperinus,Safe,Yellowstone National Park,247
Vascular Plant,Scirpus diffusus,Safe,Yellowstone National Park,231
Vascular Plant,Scirpus expansus,Safe,Yellowstone National Park,203
Vascular Plant,Scirpus lineatus,Safe,Yellowstone National Park,238
Vascular Plant,Scirpus microcarpus,Safe,Yellowstone National Park,223
Vascular Plant,Scirpus pendulus,Safe,Yellowstone National Park,236
Vascular Plant,Scirpus polyphyllus,Safe,Yellowstone National Park,221
Vascular Plant,Scirpus purshianus,Safe,Yellowstone National Park,234
Vascular Plant,Scirpus tabernaemontani,Safe,Yellowstone National Park,240
Mammal,Sciurus carolinensis,Safe,Yellowstone National Park,245
Mammal,Sciurus griseus,Safe,Yellowstone National Park,249
Mammal,Sciurus niger,Safe,Yellowstone National Park,254
Vascular Plant,Scleranthus annuus,Safe,Yellowstone National Park,251
Vascular Plant,Scleria oligantha,Safe,Yellowstone National Park,257
Vascular Plant,Scleria pauciflora,Safe,Yellowstone National Park,233
Vascular Plant,Scleria triglomerata,Safe,Yellowstone National Park,239
Vascular Plant,Sclerolinon digynum,Safe,Yellowstone National Park,240
Vascular Plant,Scolochloa festucacea,Safe,Yellowstone National Park,279
Bird,Scolopax minor,Safe,Yellowstone National Park,264
Nonvascular Plant,Scopelophila ligulata,Safe,Yellowstone National Park,239
Vascular Plant,Scribneria bolanderi,Safe,Yellowstone National Park,245
Vascular Plant,Scrophularia californica ssp. floribunda,Safe,Yellowstone National Park,244
Vascular Plant,Scrophularia desertorum,Safe,Yellowstone National Park,249
Vascular Plant,Scrophularia lanceolata,Safe,Yellowstone National Park,258
Vascular Plant,Scrophularia marilandica,Safe,Yellowstone National Park,270
Vascular Plant,Scutellaria bolanderi ssp. bolanderi,Safe,Yellowstone National Park,240
Vascular Plant,Scutellaria elliptica,Safe,Yellowstone National Park,241
Vascular Plant,Scutellaria elliptica var. elliptica,Safe,Yellowstone National Park,221
Vascular Plant,Scutellaria elliptica var. hirsuta,Safe,Yellowstone National Park,267
Vascular Plant,Scutellaria galericulata,Safe,Yellowstone National Park,263
Vascular Plant,Scutellaria incana,Safe,Yellowstone National Park,254
Vascular Plant,Scutellaria incana var. incana,Safe,Yellowstone National Park,254
Vascular Plant,Scutellaria incana var. punctata,Safe,Yellowstone National Park,286
Vascular Plant,Scutellaria integrifolia,Safe,Yellowstone National Park,216
Vascular Plant,Scutellaria lateriflora,Safe,Yellowstone National Park,241
Vascular Plant,Scutellaria ovata,Safe,Yellowstone National Park,210
Vascular Plant,Scutellaria saxatilis,Safe,Yellowstone National Park,240
Vascular Plant,Scutellaria serrata,Safe,Yellowstone National Park,246
Vascular Plant,Scutellaria siphocampyloides,Safe,Yellowstone National Park,252
Vascular Plant,Scutellaria tuberosa,Safe,Yellowstone National Park,272
Vascular Plant,Secale cereale,Safe,Yellowstone National Park,233
Vascular Plant,Secale cereale,Safe,Yellowstone National Park,257
Vascular Plant,Sedum acre,Safe,Yellowstone National Park,256
Vascular Plant,Sedum integrifolium,Safe,Yellowstone National Park,225
Vascular Plant,Sedum lanceolatum,Safe,Yellowstone National Park,256
Vascular Plant,Sedum obtusatum ssp. obtusatum,Safe,Yellowstone National Park,268
Vascular Plant,Sedum pulchellum,Safe,Yellowstone National Park,236
Vascular Plant,Sedum radiatum,Safe,Yellowstone National Park,234
Vascular Plant,Sedum rhodanthum,Safe,Yellowstone National Park,213
Vascular Plant,Sedum sarmentosum,Safe,Yellowstone National Park,238
Vascular Plant,Sedum spathulifolium,Safe,Yellowstone National Park,251
Vascular Plant,Sedum spectabile,Safe,Yellowstone National Park,289
Vascular Plant,Sedum stenopetalum,Safe,Yellowstone National Park,274
Vascular Plant,Sedum telephium,Safe,Yellowstone National Park,259
Vascular Plant,Sedum ternatum,Safe,Yellowstone National Park,250
Bird,Seiurus aurocapilla,Safe,Yellowstone National Park,216
Bird,Seiurus aurocapillus,Safe,Yellowstone National Park,270
Bird,Seiurus motacilla,Safe,Yellowstone National Park,263
Bird,Seiurus noveboracensis,Safe,Yellowstone National Park,292
Vascular Plant,Selaginella apoda,Safe,Yellowstone National Park,245
Vascular Plant,Selaginella densa var. densa,Safe,Yellowstone National Park,288
Vascular Plant,Selaginella densa var. scopulorum,Safe,Yellowstone National Park,234
Vascular Plant,Selaginella hansenii,Safe,Yellowstone National Park,251
Vascular Plant,Selaginella rupestris,Safe,Yellowstone National Park,218
Vascular Plant,Selaginella selaginoides,Safe,Yellowstone National Park,259
Vascular Plant,Selaginella watsonii,Safe,Yellowstone National Park,239
Bird,Selasphorus calliope,Safe,Yellowstone National Park,238
Bird,Selasphorus platycercus,Safe,Yellowstone National Park,261
Bird,Selasphorus rufus,Species of Concern,Yellowstone National Park,212
Bird,Selasphorus sasin,Safe,Yellowstone National Park,261
Nonvascular Plant,Seligeria recurvata,Safe,Yellowstone National Park,228
Nonvascular Plant,Sematophyllum adnatum,Safe,Yellowstone National Park,214
Nonvascular Plant,Sematophyllum demissum,Safe,Yellowstone National Park,261
Nonvascular Plant,Sematophyllum marylandicum,Safe,Yellowstone National Park,226
Fish,Semotilus atromaculatus,Safe,Yellowstone National Park,255
Vascular Plant,Senecio anonymus,Safe,Yellowstone National Park,211
Vascular Plant,Senecio aronicoides,Safe,Yellowstone National Park,237
Vascular Plant,Senecio aureus,Safe,Yellowstone National Park,235
Vascular Plant,Senecio canus,Safe,Yellowstone National Park,277
Vascular Plant,Senecio clarkianus,Safe,Yellowstone National Park,235
Vascular Plant,Senecio crassulus,Safe,Yellowstone National Park,287
Vascular Plant,Senecio flaccidus var. douglasii,Safe,Yellowstone National Park,241
Vascular Plant,Senecio fremontii var. fremontii,Safe,Yellowstone National Park,247
Vascular Plant,Senecio fremontii var. occidentalis,Safe,Yellowstone National Park,219
Vascular Plant,Senecio hydrophilus,Safe,Yellowstone National Park,261
Vascular Plant,Senecio integerrimus var. exaltatus,Safe,Yellowstone National Park,244
Vascular Plant,Senecio integerrimus var. major,Safe,Yellowstone National Park,237
Vascular Plant,Senecio jacobaea,Safe,Yellowstone National Park,248
Vascular Plant,Senecio lugens,Safe,Yellowstone National Park,269
Vascular Plant,Senecio obovatus,Safe,Yellowstone National Park,240
Vascular Plant,Senecio pauciflorus,Safe,Yellowstone National Park,212
Vascular Plant,Senecio pseudaureus var. pseudaureus,Safe,Yellowstone National Park,236
Vascular Plant,Senecio scorzonella,Safe,Yellowstone National Park,248
Vascular Plant,Senecio serra var. serra,Safe,Yellowstone National Park,260
Vascular Plant,Senecio sphaerocephalus,Safe,Yellowstone National Park,253
Vascular Plant,Senecio streptanthifolius,Safe,Yellowstone National Park,239
Vascular Plant,Senecio triangularis,Safe,Yellowstone National Park,234
Vascular Plant,Senecio vulgaris,Safe,Yellowstone National Park,282
Vascular Plant,Senecio werneriifolius,Safe,Yellowstone National Park,268
Vascular Plant,Senna hebecarpa,Safe,Yellowstone National Park,239
Vascular Plant,Senna marilandica,Safe,Yellowstone National Park,248
Vascular Plant,Senna obtusifolia,Safe,Yellowstone National Park,260
Vascular Plant,Sequoiadendron giganteum,Safe,Yellowstone National Park,241
Vascular Plant,Sericocarpus asteroides,Safe,Yellowstone National Park,213
Vascular Plant,Sericocarpus linifolius,Safe,Yellowstone National Park,260
Vascular Plant,Setaria faberi,Safe,Yellowstone National Park,216
Vascular Plant,Setaria italica,Safe,Yellowstone National Park,246
Vascular Plant,Setaria parviflora,Safe,Yellowstone National Park,268
Vascular Plant,Setaria pumila,Safe,Yellowstone National Park,230
Vascular Plant,Setaria pumila,Safe,Yellowstone National Park,249
Vascular Plant,Setaria viridis,Safe,Yellowstone National Park,268
Vascular Plant,Setaria viridis,Safe,Yellowstone National Park,240
Vascular Plant,Setaria viridis var. major,Safe,Yellowstone National Park,240
Vascular Plant,Setaria viridis var. viridis,Safe,Yellowstone National Park,253
Bird,Setophaga americana,Safe,Yellowstone National Park,224
Bird,Setophaga castanea,Safe,Yellowstone National Park,250
Bird,Setophaga cerulea,Safe,Yellowstone National Park,246
Bird,Setophaga citrina,Safe,Yellowstone National Park,232
Bird,Setophaga coronata,Safe,Yellowstone National Park,298
Bird,Setophaga coronata auduboni,Safe,Yellowstone National Park,205
Bird,Setophaga coronata coronata,Safe,Yellowstone National Park,240
Bird,Setophaga discolor,Safe,Yellowstone National Park,260
Bird,Setophaga dominica,Safe,Yellowstone National Park,257
Bird,Setophaga fusca,Safe,Yellowstone National Park,258
Bird,Setophaga magnolia,Safe,Yellowstone National Park,240
Bird,Setophaga nigrescens,Safe,Yellowstone National Park,248
Bird,Setophaga occidentalis,Safe,Yellowstone National Park,258
Bird,Setophaga palmarum,Safe,Yellowstone National Park,236
Bird,Setophaga pensylvanica,Safe,Yellowstone National Park,279
Bird,Setophaga petechia,Safe,Yellowstone National Park,245
Bird,Setophaga ruticilla,Safe,Yellowstone National Park,275
Bird,Setophaga striata,Safe,Yellowstone National Park,244
Bird,Setophaga tigrina,Safe,Yellowstone National Park,254
Bird,Setophaga townsendi,Safe,Yellowstone National Park,251
Vascular Plant,Shepherdia canadensis,Safe,Yellowstone National Park,251
Vascular Plant,Sherardia arvensis,Safe,Yellowstone National Park,293
Vascular Plant,Shortia galacifolia,Species of Concern,Yellowstone National Park,214
Bird,Sialia currucoides,Safe,Yellowstone National Park,240
Bird,Sialia mexicana,Species of Concern,Yellowstone National Park,252
Bird,Sialia sialis,Safe,Yellowstone National Park,287
Vascular Plant,Sibara virginica,Safe,Yellowstone National Park,266
Vascular Plant,Sibbaldia procumbens,Safe,Yellowstone National Park,231
Vascular Plant,Sibbaldiopsis tridentata,Safe,Yellowstone National Park,269
Vascular Plant,Sicyos angulatus,Safe,Yellowstone National Park,256
Vascular Plant,Sida hermaphrodita,Safe,Yellowstone National Park,261
Vascular Plant,Sida spinosa,Safe,Yellowstone National Park,275
Vascular Plant,Sidalcea glaucescens,Safe,Yellowstone National Park,231
Vascular Plant,Sidalcea malviflora ssp. asprella,Safe,Yellowstone National Park,232
Vascular Plant,Sidalcea reptans,Safe,Yellowstone National Park,251
Vascular Plant,Silene acaulis var. subacaulescens,Safe,Yellowstone National Park,251
Vascular Plant,Silene antirrhina,Safe,Yellowstone National Park,280
Vascular Plant,Silene antirrhina,Safe,Yellowstone National Park,250
Vascular Plant,Silene armeria,Safe,Yellowstone National Park,223
Vascular Plant,Silene bernardina,Safe,Yellowstone National Park,247
Vascular Plant,Silene bridgesii,Safe,Yellowstone National Park,227
Vascular Plant,Silene californica,Safe,Yellowstone National Park,229
Vascular Plant,Silene dichotoma,Safe,Yellowstone National Park,274
Vascular Plant,Silene drummondii var. drummondii,Safe,Yellowstone National Park,237
Vascular Plant,Silene gallica,Safe,Yellowstone National Park,237
Vascular Plant,Silene hitchguirei,Safe,Yellowstone National Park,252
Vascular Plant,Silene latifolia,Safe,Yellowstone National Park,267
Vascular Plant,Silene latifolia ssp. alba,Safe,Yellowstone National Park,258
Vascular Plant,Silene latifolia ssp. alba,Safe,Yellowstone National Park,273
Vascular Plant,Silene lemmonii,Safe,Yellowstone National Park,271
Vascular Plant,Silene menziesii,Safe,Yellowstone National Park,264
Vascular Plant,Silene menziesii var. menziesii,Safe,Yellowstone National Park,261
Vascular Plant,Silene menziesii var. viscosa,Safe,Yellowstone National Park,240
Vascular Plant,Silene noctiflora,Safe,Yellowstone National Park,265
Vascular Plant,Silene oregana,Safe,Yellowstone National Park,224
Vascular Plant,Silene ovata,Species of Concern,Yellowstone National Park,211
Vascular Plant,Silene parryi,Safe,Yellowstone National Park,252
Vascular Plant,Silene rotundifolia,Safe,Yellowstone National Park,244
Vascular Plant,Silene sargentii,Safe,Yellowstone National Park,220
Vascular Plant,Silene stellata,Safe,Yellowstone National Park,261
Vascular Plant,Silene virginica,Safe,Yellowstone National Park,243
Vascular Plant,Silene vulgaris,Safe,Yellowstone National Park,247
Vascular Plant,Silene vulgaris,Safe,Yellowstone National Park,227
Vascular Plant,Silphium asteriscus,Safe,Yellowstone National Park,243
Vascular Plant,Silphium asteriscus var. asteriscus,Safe,Yellowstone National Park,231
Vascular Plant,Silphium asteriscus var. laevicaule,Safe,Yellowstone National Park,256
Vascular Plant,Silphium compositum,Safe,Yellowstone National Park,252
Vascular Plant,Silphium trifoliatum var. trifoliatum,Safe,Yellowstone National Park,257
Vascular Plant,Sinapis arvensis,Safe,Yellowstone National Park,218
Vascular Plant,Sisymbrium altissimum,Safe,Yellowstone National Park,283
Vascular Plant,Sisymbrium loeselii,Safe,Yellowstone National Park,227
Vascular Plant,Sisymbrium officinale,Safe,Yellowstone National Park,285
Vascular Plant,Sisymbrium officinale,Safe,Yellowstone National Park,265
Vascular Plant,Sisyrinchium albidum,Safe,Yellowstone National Park,261
Vascular Plant,Sisyrinchium angustifolium,Safe,Yellowstone National Park,224
Vascular Plant,Sisyrinchium atlanticum,Safe,Yellowstone National Park,253
Vascular Plant,Sisyrinchium bellum,Safe,Yellowstone National Park,230
Vascular Plant,Sisyrinchium elmeri,Safe,Yellowstone National Park,244
Vascular Plant,Sisyrinchium idahoense var. idahoense,Safe,Yellowstone National Park,229
Vascular Plant,Sisyrinchium idahoense var. occidentale,Safe,Yellowstone National Park,276
Vascular Plant,Sisyrinchium montanum,Safe,Yellowstone National Park,252
Vascular Plant,Sisyrinchium mucronatum,Safe,Yellowstone National Park,274
Bird,Sitta canadensis,Safe,Yellowstone National Park,257
Bird,Sitta carolinensis,Safe,Yellowstone National Park,267
Bird,Sitta pygmaea,Safe,Yellowstone National Park,256
Vascular Plant,Sium suave,Species of Concern,Yellowstone National Park,211
Vascular Plant,Smallanthus uvedalius,Safe,Yellowstone National Park,231
Vascular Plant,Smelowskia calycina var. americana,Safe,Yellowstone National Park,262
Vascular Plant,Smilax biltmoreana,Safe,Yellowstone National Park,255
Vascular Plant,Smilax bona-nox,Safe,Yellowstone National Park,272
Vascular Plant,Smilax glauca,Safe,Yellowstone National Park,246
Vascular Plant,Smilax herbacea,Safe,Yellowstone National Park,290
Vascular Plant,Smilax hugeri,Safe,Yellowstone National Park,264
Vascular Plant,Smilax pulverulenta,Safe,Yellowstone National Park,242
Vascular Plant,Smilax rotundifolia,Safe,Yellowstone National Park,267
Vascular Plant,Smilax tamnoides,Safe,Yellowstone National Park,228
Vascular Plant,Solanum americanum,Safe,Yellowstone National Park,267
Vascular Plant,Solanum carolinense,Safe,Yellowstone National Park,235
Vascular Plant,Solanum dulcamara,Safe,Yellowstone National Park,277
Vascular Plant,Solanum lycopersicum var. lycopersicum,Safe,Yellowstone National Park,251
Vascular Plant,Solanum parishii,Safe,Yellowstone National Park,216
Vascular Plant,Solanum ptychanthum,Safe,Yellowstone National Park,243
Vascular Plant,Solanum triflorum,Safe,Yellowstone National Park,246
Vascular Plant,Solanum xanti,Safe,Yellowstone National Park,276
