category,scientific_name,conservation_status,park_name,observations
Vascular Plant,Potamogeton nodosus,Safe,Yosemite National Park,167
Vascular Plant,Potamogeton obtusifolius,Safe,Yosemite National Park,182
Vascular Plant,Potamogeton praelongus,Safe,Yosemite National Park,195
Vascular Plant,Potamogeton pulcher,Safe,Yosemite National Park,169
Vascular Plant,Potamogeton pusillus,Safe,Yosemite National Park,132
Vascular Plant,Potamogeton pusillus ssp. pusillus,Safe,Yosemite National Park,106
Vascular Plant,Potamogeton pusillus ssp. tenuissimus,Safe,Yosemite National Park,117
Vascular Plant,Potamogeton pusillus var. tenuissimus,Safe,Yosemite National Park,147
Vascular Plant,Potamogeton robbinsii,Safe,Yosemite National Park,139
Vascular Plant,Potamogeton strictifolius,Safe,Yosemite National Park,179
Vascular Plant,Potamogeton zosteriformis,Safe,Yosemite National Park,119
Vascular Plant,Potentilla anserina,Safe,Yosemite National Park,142
Vascular Plant,Potentilla argentea,Safe,Yosemite National Park,108
Vascular Plant,Potentilla argentea,Safe,Yosemite National Park,166
Vascular Plant,Potentilla arguta,Safe,Yosemite National Park,124
Vascular Plant,Potentilla biennis,Safe,Yosemite National Park,177
Vascular Plant,Potentilla canadensis,Safe,Yosemite National Park,117
Vascular Plant,Potentilla diversifolia var. diversifolia,Safe,Yosemite National Park,149
Vascular Plant,Potentilla diversifolia var. perdissecta,Safe,Yosemite National Park,130
Vascular Plant,Potentilla drummondii ssp. breweri,Safe,Yosemite National Park,156
Vascular Plant,Potentilla drummondii ssp. bruceae,Safe,Yosemite National Park,133
Vascular Plant,Potentilla drummondii ssp. drummondii,Safe,Yosemite National Park,153
Vascular Plant,Potentilla flabellifolia,Safe,Yosemite National Park,116
Vascular Plant,Potentilla fruticosa,Safe,Yosemite National Park,148
Vascular Plant,Potentilla glandulosa,Safe,Yosemite National Park,139
Vascular Plant,Potentilla glandulosa ssp. glandulosa,Safe,Yosemite National Park,169
Vascular Plant,Potentilla glandulosa ssp. hansenii,Safe,Yosemite National Park,188
Vascular Plant,Potentilla glandulosa ssp. nevadensis,Safe,Yosemite National Park,138
Vascular Plant,Potentilla glandulosa ssp. reflexa,Safe,Yosemite National Park,143
Vascular Plant,Potentilla gracilis,Safe,Yosemite National Park,167
Vascular Plant,Potentilla gracilis var. brunnescens,Safe,Yosemite National Park,140
Vascular Plant,Potentilla gracilis var. fastigiata,Safe,Yosemite National Park,130
Vascular Plant,Potentilla gracilis var. flabelliformis,Safe,Yosemite National Park,150
Vascular Plant,Potentilla grayi,Safe,Yosemite National Park,173
Vascular Plant,Potentilla hippiana var. hippiana,Safe,Yosemite National Park,170
Vascular Plant,Potentilla nivea,Safe,Yosemite National Park,131
Vascular Plant,Potentilla norvegica,Safe,Yosemite National Park,148
Vascular Plant,Potentilla norvegica,Safe,Yosemite National Park,148
Vascular Plant,Potentilla ovina var. ovina,Safe,Yosemite National Park,156
Vascular Plant,Potentilla pensylvanica,Safe,Yosemite National Park,162
Vascular Plant,Potentilla pseudosericea,Safe,Yosemite National Park,188
Vascular Plant,Potentilla recta,Safe,Yosemite National Park,137
Vascular Plant,Potentilla recta,Safe,Yosemite National Park,182
Vascular Plant,Potentilla rubricaulis,Safe,Yosemite National Park,167
Vascular Plant,Potentilla simplex,Safe,Yosemite National Park,143
Vascular Plant,Potentilla wheeleri,Safe,Yosemite National Park,117
Vascular Plant,Prenanthes alba,Safe,Yosemite National Park,149
Vascular Plant,Prenanthes altissima,Safe,Yosemite National Park,129
Vascular Plant,Prenanthes roanensis,Safe,Yosemite National Park,169
Vascular Plant,Prenanthes serpentaria,Safe,Yosemite National Park,131
Vascular Plant,Prenanthes trifoliolata,Safe,Yosemite National Park,149
Vascular Plant,Primula incana,Safe,Yosemite National Park,136
Vascular Plant,Primula suffrutescens,Safe,Yosemite National Park,135
Mammal,Procyon lotor,Safe,Yosemite National Park,166
Mammal,Procyon lotor,Safe,Yosemite National Park,154
Mammal,Procyon lotor,Safe,Yosemite National Park,133
Bird,Progne subis,Species of Concern,Yosemite National Park,110
Vascular Plant,Prosartes lanuginosum,Safe,Yosemite National Park,180
Vascular Plant,Prosartes maculatum,Safe,Yosemite National Park,143
Vascular Plant,Prosartes trachycarpa,Safe,Yosemite National Park,162
Fish,Prosopium williamsoni,Safe,Yosemite National Park,185
Bird,Protonotaria citrea,Safe,Yosemite National Park,108
Vascular Plant,Prunella vulgaris,Safe,Yosemite National Park,175
Vascular Plant,Prunella vulgaris,Safe,Yosemite National Park,158
Vascular Plant,Prunus,Safe,Yosemite National Park,133
Vascular Plant,Prunus americana,Safe,Yosemite National Park,129
Vascular Plant,Prunus angustifolia,Safe,Yosemite National Park,140
Vascular Plant,Prunus avium,Safe,Yosemite National Park,126
Vascular Plant,Prunus cerasus,Safe,Yosemite National Park,141
Vascular Plant,Prunus emarginata,Safe,Yosemite National Park,151
Vascular Plant,Prunus hortulana,Safe,Yosemite National Park,147
Vascular Plant,Prunus munsoniana,Safe,Yosemite National Park,151
Vascular Plant,Prunus pensylvanica,Safe,Yosemite National Park,140
Vascular Plant,Prunus persica,Safe,Yosemite National Park,127
Vascular Plant,Prunus serotina,Safe,Yosemite National Park,148
Vascular Plant,Prunus subcordata,Safe,Yosemite National Park,138
Vascular Plant,Prunus triloba,Safe,Yosemite National Park,159
Vascular Plant,Prunus virginiana,Safe,Yosemite National Park,138
Vascular Plant,Prunus virginiana var. demissa,Safe,Yosemite National Park,171
Vascular Plant,Prunus virginiana var. melanocarpa,Safe,Yosemite National Park,129
Bird,Psaltriparus minimus,Safe,Yosemite National Park,134
Amphibian,Pseudacris brachyphona,Safe,Yosemite National Park,140
Amphibian,Pseudacris crucifer crucifer,Safe,Yosemite National Park,109
Amphibian,Pseudacris feriarum feriarum,Safe,Yosemite National Park,133
Amphibian,Pseudacris maculata,Safe,Yosemite National Park,168
Amphibian,Pseudacris regilla,Safe,Yosemite National Park,124
Amphibian,Pseudacris triseriata,Safe,Yosemite National Park,103
Vascular Plant,Pseudobahia heermannii,Safe,Yosemite National Park,160
Vascular Plant,Pseudognaphalium helleri ssp. helleri,Safe,Yosemite National Park,176
Vascular Plant,Pseudognaphalium macounii,Safe,Yosemite National Park,169
Vascular Plant,Pseudognaphalium obtusifolium ssp. obtusifolium,Safe,Yosemite National Park,154
Vascular Plant,Pseudognaphalium stramineum,Safe,Yosemite National Park,157
Vascular Plant,Pseudoroegneria spicata,Safe,Yosemite National Park,156
Vascular Plant,Pseudostellaria jamesiana,Safe,Yosemite National Park,125
Vascular Plant,Pseudostellaria sierrae,Safe,Yosemite National Park,151
Nonvascular Plant,Pseudotaxiphyllum distichaceum,Safe,Yosemite National Park,129
Nonvascular Plant,Pseudotaxiphyllum elegans,Safe,Yosemite National Park,165
Amphibian,Pseudotriton,Safe,Yosemite National Park,142
Amphibian,Pseudotriton montanus,Safe,Yosemite National Park,187
Amphibian,Pseudotriton montanus diastictus,Safe,Yosemite National Park,142
Amphibian,Pseudotriton montanus montanus,Safe,Yosemite National Park,169
Amphibian,Pseudotriton ruber nitidus,Safe,Yosemite National Park,111
Amphibian,Pseudotriton ruber ruber,Safe,Yosemite National Park,183
Amphibian,Pseudotriton ruber schencki,Safe,Yosemite National Park,134
Vascular Plant,Pseudotsuga menziesii var. glauca,Safe,Yosemite National Park,152
Vascular Plant,Pseudotsuga menziesii var. menziesii,Safe,Yosemite National Park,180
Vascular Plant,Psilocarphus brevissimus var. brevissimus,Safe,Yosemite National Park,154
Vascular Plant,Psilocarphus oregonus,Safe,Yosemite National Park,128
Vascular Plant,Psilocarphus tenellus var. tenellus,Safe,Yosemite National Park,143
Bird,Psiloscops flammeolus,Safe,Yosemite National Park,147
Vascular Plant,Ptelea trifoliata,Safe,Yosemite National Park,154
Vascular Plant,Pteridium aquilinum,Safe,Yosemite National Park,122
Vascular Plant,Pteridium aquilinum var. latiusculum,Safe,Yosemite National Park,126
Vascular Plant,Pteridium aquilinum var. pseudocaudatum,Safe,Yosemite National Park,156
Vascular Plant,Pteridium aquilinum var. pubescens,Safe,Yosemite National Park,169
Nonvascular Plant,Pterigynandrum filiforme,Safe,Yosemite National Park,125
Nonvascular Plant,Pterigynandrum sharpii,Safe,Yosemite National Park,152
Vascular Plant,Pterospora andromedea,Safe,Yosemite National Park,145
Vascular Plant,Pterostegia drymarioides,Safe,Yosemite National Park,136
Vascular Plant,Ptilagrostis kingii,Safe,Yosemite National Park,132
Nonvascular Plant,Ptilium crista-castrensis,Safe,Yosemite National Park,112
Fish,Ptychocheilus grandis,Safe,Yosemite National Park,186
Nonvascular Plant,Ptychomitrium incurvum,Safe,Yosemite National Park,128
Vascular Plant,Puccinellia distans,Safe,Yosemite National Park,113
Vascular Plant,Puccinellia nuttalliana,Safe,Yosemite National Park,169
Vascular Plant,Pueraria montana var. lobata,Safe,Yosemite National Park,125
Mammal,Puma concolor,Safe,Yosemite National Park,121
Mammal,Puma concolor,Safe,Yosemite National Park,165
Mammal,Puma concolor,Safe,Yosemite National Park,122
Vascular Plant,Purshia tridentata,Safe,Yosemite National Park,164
Vascular Plant,Pycnanthemum beadlei,Safe,Yosemite National Park,136
Vascular Plant,Pycnanthemum californicum,Safe,Yosemite National Park,122
Vascular Plant,Pycnanthemum incanum,Safe,Yosemite National Park,160
Vascular Plant,Pycnanthemum loomisii,Safe,Yosemite National Park,166
Vascular Plant,Pycnanthemum montanum,Safe,Yosemite National Park,152
Vascular Plant,Pycnanthemum muticum,Safe,Yosemite National Park,174
Vascular Plant,Pycnanthemum pycnanthemoides,Safe,Yosemite National Park,169
Vascular Plant,Pycnanthemum tenuifolium,Safe,Yosemite National Park,182
Vascular Plant,Pycnanthemum virginianum,Safe,Yosemite National Park,153
Nonvascular Plant,Pylaisiadelpha tenuirostris,Safe,Yosemite National Park,128
Nonvascular Plant,Pylaisiella intricata,Safe,Yosemite National Park,122
Nonvascular Plant,Pylaisiella polyantha,Safe,Yosemite National Park,170
Nonvascular Plant,Pylaisiella selwynii,Safe,Yosemite National Park,141
Fish,Pylodictis olivaris,Safe,Yosemite National Park,143
Bird,Pyrocephalus rubinus,Species of Concern,Yosemite National Park,178
Vascular Plant,Pyrola asarifolia,Safe,Yosemite National Park,140
Vascular Plant,Pyrola asarifolia ssp. asarifolia,Safe,Yosemite National Park,126
Vascular Plant,Pyrola minor,Safe,Yosemite National Park,145
Vascular Plant,Pyrola picta,Safe,Yosemite National Park,180
Vascular Plant,Pyrrhopappus carolinianus,Safe,Yosemite National Park,137
Vascular Plant,Pyrrocoma apargioides,Safe,Yosemite National Park,133
Vascular Plant,Pyrrocoma integrifolia,Safe,Yosemite National Park,150
Vascular Plant,Pyrrocoma lanceolata,Safe,Yosemite National Park,171
Vascular Plant,Pyrrocoma uniflora,Safe,Yosemite National Park,144
Vascular Plant,Pyrularia pubera,Safe,Yosemite National Park,162
Vascular Plant,Pyrus,Safe,Yosemite National Park,125
Vascular Plant,Pyrus calleryana,Safe,Yosemite National Park,177
Vascular Plant,Pyrus communis,Safe,Yosemite National Park,171
Vascular Plant,Quercus,Safe,Yosemite National Park,103
Vascular Plant,Quercus alba,Safe,Yosemite National Park,160
Vascular Plant,Quercus bicolor,Safe,Yosemite National Park,143
Vascular Plant,Quercus chrysolepis,Safe,Yosemite National Park,148
Vascular Plant,Quercus coccinea,Safe,Yosemite National Park,138
Vascular Plant,Quercus douglasii,Safe,Yosemite National Park,112
Vascular Plant,Quercus falcata,Safe,Yosemite National Park,142
Vascular Plant,Quercus garryana var. breweri,Safe,Yosemite National Park,183
Vascular Plant,Quercus imbricaria,Safe,Yosemite National Park,166
Vascular Plant,Quercus kelloggii,Safe,Yosemite National Park,130
Vascular Plant,Quercus lobata,Safe,Yosemite National Park,134
Vascular Plant,Quercus marilandica,Safe,Yosemite National Park,161
Vascular Plant,Quercus michauxii,Safe,Yosemite National Park,112
Vascular Plant,Quercus muehlenbergii,Safe,Yosemite National Park,171
Vascular Plant,Quercus palustris,Safe,Yosemite National Park,167
Vascular Plant,Quercus phellos,Safe,Yosemite National Park,125
Vascular Plant,Quercus prinus,Safe,Yosemite National Park,112
Vascular Plant,Quercus rubra var. ambigua,Safe,Yosemite National Park,128
Vascular Plant,Quercus shumardii,Safe,Yosemite National Park,183
Vascular Plant,Quercus stellata,Safe,Yosemite National Park,168
Vascular Plant,Quercus velutina,Safe,Yosemite National Park,107
Vascular Plant,Quercus wislizeni var. wislizeni,Safe,Yosemite National Park,171
Vascular Plant,Quercus X saulii,Safe,Yosemite National Park,174
Bird,Quiscalus mexicanus,Safe,Yosemite National Park,133
Bird,Quiscalus quiscula,Safe,Yosemite National Park,125
Nonvascular Plant,Racomitrium aciculare,Safe,Yosemite National Park,146
Nonvascular Plant,Racomitrium heterostichum,Safe,Yosemite National Park,154
Nonvascular Plant,Racomitrium microcarpon,Safe,Yosemite National Park,165
Vascular Plant,Raillardella argentea,Safe,Yosemite National Park,146
Vascular Plant,Raillardella scaposa,Safe,Yosemite National Park,183
Bird,Rallus elegans,Species of Concern,Yosemite National Park,140
Bird,Rallus limicola,Safe,Yosemite National Park,161
Amphibian,Rana catesbeiana,Safe,Yosemite National Park,123
Amphibian,Rana catesbeiana,Safe,Yosemite National Park,146
Amphibian,Rana clamitans melanota,Safe,Yosemite National Park,151
Amphibian,Rana draytonii,Threatened,Yosemite National Park,69
Amphibian,Rana luteiventris,Species of Concern,Yosemite National Park,156
Amphibian,Rana palustris,Safe,Yosemite National Park,168
Amphibian,Rana pipiens,Safe,Yosemite National Park,136
Amphibian,Rana sierrae,Endangered,Yosemite National Park,42
Amphibian,Rana sphenocephala,Safe,Yosemite National Park,145
Amphibian,Rana sylvatica,Safe,Yosemite National Park,121
Vascular Plant,Ranunculus abortivus,Safe,Yosemite National Park,168
Vascular Plant,Ranunculus acris,Safe,Yosemite National Park,142
Vascular Plant,Ranunculus acris var. acris,Safe,Yosemite National Park,146
Vascular Plant,Ranunculus alismifolius var. alismellus,Safe,Yosemite National Park,154
Vascular Plant,Ranunculus alismifolius var. alismifolius,Safe,Yosemite National Park,148
Vascular Plant,Ranunculus alismifolius var. davisii,Safe,Yosemite National Park,125
Vascular Plant,Ranunculus alismifolius var. hartwegii,Safe,Yosemite National Park,150
Vascular Plant,Ranunculus allegheniensis,Safe,Yosemite National Park,156
Vascular Plant,Ranunculus bulbosus,Safe,Yosemite National Park,142
Vascular Plant,Ranunculus californicus,Safe,Yosemite National Park,169
Vascular Plant,Ranunculus cymbalaria var. cymbalaria,Safe,Yosemite National Park,147
Vascular Plant,Ranunculus cymbalaria var. saximontanus,Safe,Yosemite National Park,162
Vascular Plant,Ranunculus eschscholtzii var. eschscholtzii,Safe,Yosemite National Park,129
Vascular Plant,Ranunculus eschscholtzii var. eximius,Safe,Yosemite National Park,183
Vascular Plant,Ranunculus eschscholtzii var. oxynotus,Safe,Yosemite National Park,158
Vascular Plant,Ranunculus eschscholtzii var. trisectus,Safe,Yosemite National Park,145
Vascular Plant,Ranunculus fascicularis,Safe,Yosemite National Park,173
Vascular Plant,Ranunculus flammula,Safe,Yosemite National Park,133
Vascular Plant,Ranunculus flammula var. reptans,Safe,Yosemite National Park,168
Vascular Plant,Ranunculus glaberrimus var. ellipticus,Safe,Yosemite National Park,158
Vascular Plant,Ranunculus gmelinii,Safe,Yosemite National Park,174
Vascular Plant,Ranunculus harveyi,Safe,Yosemite National Park,181
Vascular Plant,Ranunculus hebecarpus,Safe,Yosemite National Park,168
Vascular Plant,Ranunculus hispidus,Safe,Yosemite National Park,140
Vascular Plant,Ranunculus hispidus var. hispidus,Safe,Yosemite National Park,171
Vascular Plant,Ranunculus hispidus var. nitidus,Safe,Yosemite National Park,137
Vascular Plant,Ranunculus hyperboreus,Safe,Yosemite National Park,141
Vascular Plant,Ranunculus inamoenus var. inamoenus,Safe,Yosemite National Park,155
Vascular Plant,Ranunculus jovis,Safe,Yosemite National Park,177
Vascular Plant,Ranunculus laxicaulis,Safe,Yosemite National Park,160
Vascular Plant,Ranunculus macounii,Safe,Yosemite National Park,139
Vascular Plant,Ranunculus muricatus,Safe,Yosemite National Park,128
Vascular Plant,Ranunculus occidentalis,Safe,Yosemite National Park,135
Vascular Plant,Ranunculus orthorhynchus var. orthorhynchus,Safe,Yosemite National Park,153
Vascular Plant,Ranunculus parviflorus,Safe,Yosemite National Park,146
Vascular Plant,Ranunculus pusillus,Safe,Yosemite National Park,156
Vascular Plant,Ranunculus recurvatus,Safe,Yosemite National Park,144
Vascular Plant,Ranunculus repens,Safe,Yosemite National Park,151
Vascular Plant,Ranunculus repens,Safe,Yosemite National Park,131
Vascular Plant,Ranunculus sardous,Safe,Yosemite National Park,139
Vascular Plant,Ranunculus sceleratus var. multifidus,Safe,Yosemite National Park,148
Vascular Plant,Ranunculus testiculatus,Safe,Yosemite National Park,162
Vascular Plant,Ranunculus uncinatus,Safe,Yosemite National Park,137
Vascular Plant,Raphanus raphanistrum,Safe,Yosemite National Park,143
Vascular Plant,Raphanus sativus,Safe,Yosemite National Park,145
Vascular Plant,Ratibida columnifera,Safe,Yosemite National Park,136
Vascular Plant,Ratibida pinnata,Safe,Yosemite National Park,156
Mammal,Rattus norvegicus,Safe,Yosemite National Park,145
Mammal,Rattus rattus,Safe,Yosemite National Park,121
Nonvascular Plant,Rauiella scita,Safe,Yosemite National Park,154
Bird,Recurvirostra americana,Safe,Yosemite National Park,130
Reptile,Regina septemvittata,Species of Concern,Yosemite National Park,125
Bird,Regulus calendula,Safe,Yosemite National Park,141
Bird,Regulus satrapa,Safe,Yosemite National Park,134
Mammal,Reithrodontomys humulis,Safe,Yosemite National Park,147
Mammal,Reithrodontomys megalotis,Safe,Yosemite National Park,158
Nonvascular Plant,Rhabdoweisia crispata,Safe,Yosemite National Park,187
Vascular Plant,Rhamnus alnifolia,Safe,Yosemite National Park,134
Vascular Plant,Rhamnus ilicifolia,Safe,Yosemite National Park,146
Vascular Plant,Rhamnus rubra,Safe,Yosemite National Park,168
Vascular Plant,Rhexia mariana,Safe,Yosemite National Park,155
Vascular Plant,Rhexia mariana var. mariana,Safe,Yosemite National Park,183
Vascular Plant,Rhexia virginica,Safe,Yosemite National Park,166
Fish,Rhinichthys cataractae,Safe,Yosemite National Park,165
Fish,Rhinichthys obtusus,Safe,Yosemite National Park,146
Fish,Rhinichthys osculus,Safe,Yosemite National Park,125
Nonvascular Plant,Rhizomnium appalachianum,Safe,Yosemite National Park,162
Nonvascular Plant,Rhizomnium magnifolium,Safe,Yosemite National Park,187
Nonvascular Plant,Rhizomnium punctatum,Safe,Yosemite National Park,164
Nonvascular Plant,Rhodobryum ontariense,Safe,Yosemite National Park,125
Nonvascular Plant,Rhodobryum roseum,Safe,Yosemite National Park,151
Vascular Plant,Rhododendron,Safe,Yosemite National Park,166
Vascular Plant,Rhododendron arborescens,Safe,Yosemite National Park,118
Vascular Plant,Rhododendron calendulaceum,Safe,Yosemite National Park,94
Vascular Plant,Rhododendron canescens,Safe,Yosemite National Park,165
Vascular Plant,Rhododendron carolinianum,Safe,Yosemite National Park,148
Vascular Plant,Rhododendron catawbiense,Safe,Yosemite National Park,168
Vascular Plant,Rhododendron cumberlandense,Safe,Yosemite National Park,127
Vascular Plant,Rhododendron maximum,Safe,Yosemite National Park,148
Vascular Plant,Rhododendron minus,Safe,Yosemite National Park,173
Vascular Plant,Rhododendron occidentale,Safe,Yosemite National Park,171
Vascular Plant,Rhododendron periclymenoides,Safe,Yosemite National Park,123
Vascular Plant,Rhododendron prinophyllum,Safe,Yosemite National Park,142
Vascular Plant,Rhododendron vaseyi,Safe,Yosemite National Park,106
Vascular Plant,Rhododendron viscosum,Safe,Yosemite National Park,153
Vascular Plant,Rhododendron X bakeri,Safe,Yosemite National Park,181
Vascular Plant,Rhus aromatica,Safe,Yosemite National Park,116
Vascular Plant,Rhus aromatica var. trilobata,Safe,Yosemite National Park,164
Vascular Plant,Rhus copallina,Safe,Yosemite National Park,124
Vascular Plant,Rhus copallinum,Safe,Yosemite National Park,152
Vascular Plant,Rhus copallinum var. copallinum,Safe,Yosemite National Park,172
Vascular Plant,Rhus copallinum var. latifolia,Safe,Yosemite National Park,147
Vascular Plant,Rhus glabra,Safe,Yosemite National Park,118
Vascular Plant,Rhus hirta,Safe,Yosemite National Park,153
Vascular Plant,Rhus trilobata,Safe,Yosemite National Park,170
Vascular Plant,Rhus typhina,Safe,Yosemite National Park,117
Vascular Plant,Rhynchosia tomentosa,Safe,Yosemite National Park,160
Vascular Plant,Rhynchospora alba,Safe,Yosemite National Park,145
Vascular Plant,Rhynchospora capitellata,Safe,Yosemite National Park,147
Vascular Plant,Rhynchospora glomerata,Safe,Yosemite National Park,121
Vascular Plant,Rhynchospora gracilenta,Safe,Yosemite National Park,160
Nonvascular Plant,Rhytidiadelphus squarrosus,Safe,Yosemite National Park,142
Nonvascular Plant,Rhytidiadelphus triquetrus,Safe,Yosemite National Park,128
Vascular Plant,Ribes amarum,Safe,Yosemite National Park,147
Vascular Plant,Ribes aureum var. aureum,Safe,Yosemite National Park,139
Vascular Plant,Ribes aureum var. villosum,Safe,Yosemite National Park,170
Vascular Plant,Ribes cereum var. cereum,Safe,Yosemite National Park,160
Vascular Plant,Ribes cereum var. pedicellare,Safe,Yosemite National Park,179
Vascular Plant,Ribes cynosbati,Safe,Yosemite National Park,136
Vascular Plant,Ribes glandulosum,Safe,Yosemite National Park,174
Vascular Plant,Ribes hudsonianum,Safe,Yosemite National Park,163
Vascular Plant,Ribes inerme var. inerme,Safe,Yosemite National Park,155
Vascular Plant,Ribes lacustre,Safe,Yosemite National Park,175
Vascular Plant,Ribes lasianthum,Safe,Yosemite National Park,140
Vascular Plant,Ribes montigenum,Safe,Yosemite National Park,191
Vascular Plant,Ribes nevadense,Safe,Yosemite National Park,131
Vascular Plant,Ribes oxyacanthoides var. setosum,Safe,Yosemite National Park,135
Vascular Plant,Ribes roezlii var. roezlii,Safe,Yosemite National Park,155
Vascular Plant,Ribes rotundifolium,Safe,Yosemite National Park,147
Vascular Plant,Ribes rubrum,Safe,Yosemite National Park,173
Vascular Plant,Ribes viscosissimum,Safe,Yosemite National Park,158
Vascular Plant,Ribes viscosissimum var. viscosissimum,Safe,Yosemite National Park,174
Fish,Richardsonius balteatus,Safe,Yosemite National Park,163
Vascular Plant,Ricinus communis,Safe,Yosemite National Park,162
Vascular Plant,Rigiopappus leptocladus,Safe,Yosemite National Park,166
Bird,Riparia riparia,Species of Concern,Yosemite National Park,125
Bird,Riparia riparia,Species of Concern,Yosemite National Park,145
Bird,Rissa tridactyla,Safe,Yosemite National Park,133
Vascular Plant,Robinia hispida var. hispida,Safe,Yosemite National Park,145
Vascular Plant,Robinia hispida var. kelseyi,Safe,Yosemite National Park,132
Vascular Plant,Robinia hispida var. rosea,Safe,Yosemite National Park,178
Vascular Plant,Robinia pseudoacacia,Safe,Yosemite National Park,143
Vascular Plant,Robinia viscosa,Safe,Yosemite National Park,133
Vascular Plant,Robinia viscosa var. hartwegii,Safe,Yosemite National Park,175
Vascular Plant,Romneya coulteri,Species of Concern,Yosemite National Park,125
Vascular Plant,Rorippa curvipes var. curvipes,Safe,Yosemite National Park,158
Vascular Plant,Rorippa curvisiliqua,Safe,Yosemite National Park,147
Vascular Plant,Rorippa islandica,Safe,Yosemite National Park,150
Vascular Plant,Rorippa nasturtium-aquaticum,Safe,Yosemite National Park,143
Vascular Plant,Rorippa nasturtium-aquaticum,Safe,Yosemite National Park,163
Vascular Plant,Rorippa palustris,Safe,Yosemite National Park,156
Vascular Plant,Rorippa palustris ssp. fernaldiana,Safe,Yosemite National Park,137
Vascular Plant,Rorippa palustris ssp. fernaldiana,Safe,Yosemite National Park,149
Vascular Plant,Rorippa palustris ssp. palustris,Safe,Yosemite National Park,128
Vascular Plant,Rosa arkansana,Safe,Yosemite National Park,167
Vascular Plant,Rosa bridgesii,Safe,Yosemite National Park,131
Vascular Plant,Rosa californica,Safe,Yosemite National Park,171
Vascular Plant,Rosa canina,Safe,Yosemite National Park,122
Vascular Plant,Rosa carolina,Safe,Yosemite National Park,152
Vascular Plant,Rosa centifolia,Safe,Yosemite National Park,138
Vascular Plant,Rosa eglanteria,Safe,Yosemite National Park,166
Vascular Plant,Rosa eglanteria,Safe,Yosemite National Park,133
Vascular Plant,Rosa gymnocarpa,Safe,Yosemite National Park,180
Vascular Plant,Rosa micrantha,Safe,Yosemite National Park,156
Vascular Plant,Rosa multiflora,Safe,Yosemite National Park,157
Vascular Plant,Rosa palustris,Safe,Yosemite National Park,163
Vascular Plant,Rosa pinetorum,Safe,Yosemite National Park,129
Vascular Plant,Rosa setigera,Safe,Yosemite National Park,135
Vascular Plant,Rosa wichuraiana,Safe,Yosemite National Park,170
Vascular Plant,Rosa woodsii,Safe,Yosemite National Park,165
Vascular Plant,Rosa woodsii var. ultramontana,Safe,Yosemite National Park,120
Vascular Plant,Rotala ramosior,Safe,Yosemite National Park,164
Vascular Plant,Rotala ramosior,Safe,Yosemite National Park,118
Vascular Plant,Rubus allegheniensis,Safe,Yosemite National Park,133
Vascular Plant,Rubus alumnus,Safe,Yosemite National Park,156
Vascular Plant,Rubus argutus,Safe,Yosemite National Park,156
Vascular Plant,Rubus baileyanus,Safe,Yosemite National Park,145
Vascular Plant,Rubus canadensis,Safe,Yosemite National Park,157
Vascular Plant,Rubus discolor,Safe,Yosemite National Park,176
Vascular Plant,Rubus flagellaris,Safe,Yosemite National Park,188
Vascular Plant,Rubus frondosus,Safe,Yosemite National Park,134
Vascular Plant,Rubus glaucifolius,Safe,Yosemite National Park,160
Vascular Plant,Rubus hispidus,Safe,Yosemite National Park,157
Vascular Plant,Rubus idaeus ssp. strigosus,Safe,Yosemite National Park,150
Vascular Plant,Rubus laciniatus,Safe,Yosemite National Park,156
Vascular Plant,Rubus leucodermis,Safe,Yosemite National Park,112
Vascular Plant,Rubus occidentalis,Safe,Yosemite National Park,168
Vascular Plant,Rubus odoratus,Safe,Yosemite National Park,169
Vascular Plant,Rubus parviflorus,Safe,Yosemite National Park,162
Vascular Plant,Rubus parviflorus var. parviflorus,Safe,Yosemite National Park,144
Vascular Plant,Rubus phoenicolasius,Safe,Yosemite National Park,124
Vascular Plant,Rubus suus,Safe,Yosemite National Park,145
Vascular Plant,Rubus trivialis,Safe,Yosemite National Park,174
Vascular Plant,Rubus trux,Safe,Yosemite National Park,135
Vascular Plant,Rubus ursinus,Safe,Yosemite National Park,157
Vascular Plant,Rudbeckia californica var. californica,Safe,Yosemite National Park,184
Vascular Plant,Rudbeckia fulgida,Safe,Yosemite National Park,138
Vascular Plant,Rudbeckia fulgida var. fulgida,Safe,Yosemite National Park,151
Vascular Plant,Rudbeckia fulgida var. umbrosa,Safe,Yosemite National Park,160
Vascular Plant,Rudbeckia hirta,Safe,Yosemite National Park,145
Vascular Plant,Rudbeckia hirta var. hirta,Safe,Yosemite National Park,190
Vascular Plant,Rudbeckia hirta var. pulcherrima,Safe,Yosemite National Park,134
Vascular Plant,Rudbeckia hirta var. pulcherrima,Safe,Yosemite National Park,142
Vascular Plant,Rudbeckia laciniata var. digitata,Safe,Yosemite National Park,177
Vascular Plant,Rudbeckia laciniata var. humilis,Safe,Yosemite National Park,152
Vascular Plant,Rudbeckia laciniata var. laciniata,Safe,Yosemite National Park,142
Vascular Plant,Rudbeckia occidentalis,Safe,Yosemite National Park,174
Vascular Plant,Rudbeckia triloba,Safe,Yosemite National Park,144
Vascular Plant,Ruellia caroliniensis ssp. caroliniensis var. caroliniensis,Safe,Yosemite National Park,159
Vascular Plant,Ruellia caroliniensis ssp. ciliosa var. cinerascens,Safe,Yosemite National Park,196
Vascular Plant,Ruellia humilis,Safe,Yosemite National Park,145
